"cb_tessin_1960" "cw_kindheitsmuster_1976" "gg_blechtrommel_1959" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"dies" 0.00585160333931497 0.0432448255902919 0.000986645749776771 0.015830657198426 0.0842986701884778 0.027296787286818 0.0351967055883569 0.0368291468596332 0.0762503501291588 0.0416560833121666 0.034493166041478 0.032919797966497 0.0241484912681251 0.0962274693210273 0.0408384307389093
"großen" 0.0175548100179449 0.0512284856992688 0.028119403868638 0.018092179655344 0.0576040912954598 0.0225495199325888 0.0387163761471926 0.0491055291461776 0.0404593694562883 0.0406400812801626 0.0323373431638857 0.0310386666541258 0.0548829347002843 0.0237981913374584 0.0719111497793837
"recht" 0.0448622922680815 0.0452407406175361 0.0389725071161825 0.0399535634055513 0.0323144902389165 0.0261099704482607 0.0554348113016622 0.0334190406689264 0.0443496934424699 0.0375920751841504 0.0280256974087009 0.0470282828092815 0.0329297608201706 0.0424228628189475 0.0408384307389093
"deutschen" 0 0.0545550107446759 0.00246661437444193 0.0557842206039773 0.0372319126665777 0.0498463072194068 0.10647003440478 0.00682021238141356 0.0217858143226168 0.0264160528321057 0.101323675246842 0.050790545434024 0.0482969825362502 0.0486310866461106 0.0372872628485693
"sache" 0.0351096200358898 0.0172979302361167 0.00246661437444193 0.0301536327589066 0.0393393794212896 0.0332308714796046 0.0598343995002068 0.0668380813378529 0.0910335812766487 0.031496062992126 0.0258698745311085 0.0300981009979402 0.0482969825362502 0.0672557581275997 0.0301849270678895
"tante" 0.292580166965749 0.107779411471189 0.0103597803726561 0.0233690653881526 0.0252896010565433 0.058154025089308 0.00351967055883569 0.0265988282875129 0.00311225918894526 0.0182880365760732 0.00215582287759238 0.0658395959329941 0.0340274195141763 0.0475963826749167 0.00710233578067987
"bett" 0.0370601544823282 0.0312693354268264 0.0453857044897315 0.0188460204743166 0.0576040912954598 0.0332308714796046 0.0422360467060283 0.0354651043833505 0.0513522766175967 0.0365760731521463 0.017246583020739 0.0395037575597965 0.0526876173122729 0.0320758231070091 0.0399506387663243
"macht" 0.0370601544823282 0.0345958604722335 0.0202262378704238 0.0376920409486333 0.126448005282717 0.0391649556723911 0.0193581880735963 0.0245527645730888 0.0171174255391989 0.0375920751841504 0.017246583020739 0.0263358383731976 0.017562539104091 0.0186246714814891 0.0923303651488383
"all" 0.00975267223219162 0.0153020152088725 0.0320659868677451 0.0128152939225353 0.051281691031324 0.070022193474881 0.0272774468309766 0.021142658382382 0.0653574429678504 0.0528321056642113 0.017246583020739 0.0498499797778384 0.0526876173122729 0.0569087184156613 0.054155310327684
"könnte" 0.0565654989467114 0.049897875681106 0.01529300912154 0.0550303797850046 0.037934401584815 0.0308572378024899 0.0299171997501034 0.0341010619070678 0.0614671189816688 0.0538481076962154 0.0474281033070323 0.0310386666541258 0.0417110303722161 0.0403534548765598 0.0221947993146246
"zurück" 0.0838729811968479 0.0279428103814194 0.0448923816148431 0.0278921103019886 0.0295045345659672 0.0439122230266203 0.0369565408677748 0.0347830831452091 0.0412374342535246 0.03251206502413 0.0323373431638857 0.0395037575597965 0.0669571803343468 0.0331105270782029 0.0363994708759843
"einfach" 0.0858235156432863 0.0339305554631521 0.00838648887310256 0.114583804483845 0.0414468461760016 0.0522199408965214 0.022877858632432 0.0320549981926437 0.0163393607419626 0.031496062992126 0.017246583020739 0.0442065858407246 0.0493946412302559 0.0331105270782029 0.0204192153694546
"paar" 0.107279394554108 0.0399183005448848 0.0118397489973213 0.0791532859921299 0.0273970678112553 0.0225495199325888 0.0527950583825354 0.0443313804791881 0.0256761383087984 0.0355600711201422 0.0560513948174018 0.0216330100922695 0.0493946412302559 0.0269023032510399 0.0275215511501345
"hause" 0.0624171022860264 0.0292734203995822 0.0256527894941961 0.0263844286640433 0.0442568018489508 0.0367913219952765 0.0589544818604979 0.0470594654317535 0.0342348510783978 0.0416560833121666 0.0237140516535161 0.0536122424025809 0.0274414673501421 0.0279370072222337 0.0399506387663243
"straße" 0.0292580166965749 0.0645345858808971 0.0261461123690844 0.0150768163794533 0.0533891577860359 0.0296704209639326 0.0395962937869015 0.0218246796205234 0.0233419439170894 0.0142240284480569 0.0603630405725866 0.0395037575597965 0.076836108580398 0.0486310866461106 0.0408384307389093
"unten" 0.0390106889287665 0.0099795751362212 0.0271327581188612 0.00829224900869932 0.0695464029054942 0.0593408419278653 0.0395962937869015 0.0320549981926437 0.0303445270922162 0.0416560833121666 0.0280256974087009 0.0573745050273234 0.0307344434321592 0.0465616787037229 0.0612576461083639
"dich" 0.0507138956073964 0.144371186970667 0.0399591528659592 0.0150768163794533 0.0119423116100344 0.0510331240579641 0.00967909403679816 0.0136404247628271 0.0101148423640721 0.0579121158242316 0.00646746863277713 0.0630178989644372 0.0219531738801137 0.019659375452683 0.0204192153694546
"jeder" 0.0487633611609581 0.049897875681106 0.0197329149955354 0.027138269483016 0.0463642686036628 0.0474726735422922 0.0360766232280659 0.0491055291461776 0.0225638791198531 0.0396240792481585 0.0431164575518475 0.0413848888721677 0.0318321021261649 0.039318750905366 0.0372872628485693
"wenig" 0.0643676367324647 0.019293845263361 0.0162796548713167 0.0565380614229499 0.0540916467042732 0.0166154357398023 0.0404762114266105 0.0429673380029054 0.0497961470231241 0.0264160528321057 0.0323373431638857 0.025395272717012 0.0482969825362502 0.0496657906173044 0.0355116789033994
"mensch" 0.0331590855894515 0.0532244007265131 0.0143063633717632 0.024876747026098 0.0330169791571538 0.0403517725109484 0.045755717264864 0.0395572318121986 0.0420154990507609 0.0853441706883414 0.0301815202862933 0.017870747467527 0.0373203955961933 0.0527699025308859 0.0239703832597946
"meiner" 0.0507138956073964 0.00332652504540707 0.178582880709596 0.0241229062071253 0.00351244459118657 0.0379781388338338 0.00263975291912677 0.00136404247628271 0.00466838878341788 0.0508001016002032 0.00215582287759238 0.0423254545283534 0 0.0486310866461106 0.0115412956436048
"stadt" 0.00585160333931497 0.0658651958990599 0.0404524757408476 0.036184359310688 0.0358269348301031 0.0237363367711461 0.0536749760222443 0.0279628707637956 0.01478323114749 0.0111760223520447 0.034493166041478 0.0395037575597965 0.0373203955961933 0.0475963826749167 0.0479407665195891
"art" 0.0195053444643832 0.0545550107446759 0.0325593097426335 0.0527688573280866 0.0288020456477299 0.0237363367711461 0.0475155525442819 0.0375111680977746 0.0443496934424699 0.0355600711201422 0.0409606346742552 0.0244547070608264 0.0241484912681251 0.0403534548765598 0.0221947993146246
"manchmal" 0.0429117578216431 0.0345958604722335 0.028119403868638 0.0670918328885673 0.0344219569936284 0.0391649556723911 0.0184782704338874 0.0279628707637956 0.012449036755781 0.0548641097282195 0.00646746863277713 0.0310386666541258 0.0439063477602274 0.0372493429629783 0.0665843979438738
"wußte" 0.0565654989467114 0.0485672656629432 0.0434124129901779 0.0565380614229499 0.0049174224276612 0.0249231536097034 0.0422360467060283 0.0443313804791881 0.0404593694562883 0.0335280670561341 0.0452722804294399 0.0216330100922695 0.0450040064542331 0.0362146389917845 0.00710233578067987
"sondern" 0.0331590855894515 0.0632039758627343 0.0656119423601553 0.0489996532332233 0.0280995567294926 0.00949453470845844 0.0334368703089391 0.0265988282875129 0.0404593694562883 0.031496062992126 0.0431164575518475 0.0150490504989701 0.0164648804100853 0.0300064151646214 0.0177558394516997
"links" 0.0214558789108216 0.0166326252270353 0.0414391214906244 0.00376920409486333 0.0498767131948493 0.0379781388338338 0.0325569526692302 0.0525156353368844 0.0326787214839252 0.0294640589281179 0.0388048117966628 0.0498499797778384 0.0406133716782104 0.0538046065020798 0.0390628467937393
"darauf" 0.0702192400717797 0.0532244007265131 0.0374925384915173 0.0233690653881526 0.0330169791571538 0.0130549852241304 0.0334368703089391 0.0347830831452091 0.0420154990507609 0.0457200914401829 0.0452722804294399 0.032919797966497 0.0362227369021876 0.0269023032510399 0.0257459672049645
"stehen" 0.0292580166965749 0.0266122003632565 0.0226928522448657 0.0195998612932893 0.087108625861427 0.0166154357398023 0.0360766232280659 0.0375111680977746 0.0225638791198531 0.0335280670561341 0.0452722804294399 0.0169301818113413 0.0439063477602274 0.019659375452683 0.0754623176697236
"wollen" 0.0390106889287665 0.0405836055539662 0.0305860182430799 0.038445881767606 0.049174224276612 0.042725406188063 0.0483954701839908 0.0327370194307851 0.0233419439170894 0.031496062992126 0.034493166041478 0.0282169696855689 0.0318321021261649 0.0279370072222337 0.0328483029856444
"gesehen" 0.0370601544823282 0.0352611654813149 0.0231861751197541 0.0354305184917153 0.0463642686036628 0.0379781388338338 0.0290372821103945 0.0416032955266227 0.0319006566866889 0.0375920751841504 0.0560513948174018 0.0282169696855689 0.0450040064542331 0.0248328953086522 0.0337360949582294
"andern" 0 0.00465713506356989 0 0 0.0533891577860359 0.0735826439905529 0.0299171997501034 0.0327370194307851 0.0256761383087984 0.0721361442722885 0.0366489889190704 0.0658395959329941 0.0526876173122729 0.0755333898971504 0.0479407665195891
"große" 0.00975267223219162 0.0239509803269309 0.019239592120647 0.018092179655344 0.0449592907671881 0.042725406188063 0.0378364585074837 0.0327370194307851 0.0342348510783978 0.0487680975361951 0.0237140516535161 0.0338603636226827 0.0439063477602274 0.0341452310493968 0.0754623176697236
"hinten" 0 0.00598774508173272 0.0162796548713167 0.00527688573280866 0.0611165358866464 0.0842639955375687 0.0255176115515588 0.0354651043833505 0.0241200087143257 0.0345440690881382 0.0431164575518475 0.0780669494634073 0.0395157129842047 0.0351799350205906 0.057706478218024
"fast" 0.0253569478036982 0.0558856207628387 0.0532788704879457 0.145491278061724 0.0154547562012209 0.0189890694169169 0.0193581880735963 0.00886627609583762 0.0202296847281442 0.0243840487680975 0.00646746863277713 0.0188113131237126 0.0131719043280682 0.0113817436831323 0.0204192153694546
"stellte" 0.0370601544823282 0.011310185154384 0.0508122561135037 0.00753840818972666 0.000702488918237315 0.0130549852241304 0.0431159643457372 0.0661560600997115 0.0809187389125766 0.0172720345440691 0.0495839261846247 0.0300981009979402 0.0658595216403411 0.0424228628189475 0.0053267518355099
"müsse" 0.0273074822501365 0.0133061001816283 0.0108531032475445 0.0173383388363713 0.00421493350942389 0.0818903618604541 0.0404762114266105 0.0341010619070678 0.039681304659052 0.062992125984252 0.0388048117966628 0.123214100960318 0.0318321021261649 0.0475963826749167 0.00177558394516997
"vier" 0.0234064133572599 0.0459060456266175 0.0700518482341508 0.0459842899573326 0.0309095124024419 0.0166154357398023 0.0211180233530142 0.0320549981926437 0.0287883974977436 0.0284480568961138 0.0129349372655543 0.0216330100922695 0.0219531738801137 0.0269023032510399 0.0301849270678895
"sieht" 0.0351096200358898 0.0219550652996866 0.00887981174799094 0.0376920409486333 0.147522672829836 0.0106813515470157 0.011438929316216 0.0150044672391098 0.00700258317512682 0.0142240284480569 0.00862329151036951 0.0272764040293833 0.0153672217160796 0.0124164476543261 0.109198412627953
"bißchen" 0.0565654989467114 0.0146367101997911 0.0177596234959819 0.0550303797850046 0.0203721786288821 0.0534067577350787 0.0219979409927231 0.049787550384319 0.0256761383087984 0.0345440690881382 0.0495839261846247 0.0319792323103114 0.0296367847381535 0.0424228628189475 0.0461651825744192
"ersten" 0.0526644300538347 0.0492325706720246 0.0434124129901779 0.040707404224524 0.0295045345659672 0.0356045051567192 0.0307971173898123 0.0231887220968061 0.0241200087143257 0.031496062992126 0.00646746863277713 0.0263358383731976 0.0318321021261649 0.0351799350205906 0.0319605110130594
"sofort" 0.0292580166965749 0.0259468953541751 0.0256527894941961 0.036184359310688 0.0302070234842045 0.0130549852241304 0.0527950583825354 0.0375111680977746 0.0474619526314151 0.0213360426720853 0.0474281033070323 0.0291575353417545 0.0702501564163639 0.0341452310493968 0.0186436314242847
"endlich" 0.0370601544823282 0.0379223855176406 0.040945798615736 0.0324151552158246 0.037934401584815 0.0201758862554742 0.0439958819854462 0.0252347858112302 0.0295664622949799 0.0396240792481585 0.0194024058983314 0.0216330100922695 0.0471993238422445 0.0310411191358152 0.0292971350953045
"krieg" 0 0.0412489105630476 0.00887981174799094 0.0414612450434966 0.0252896010565433 0.0723958271519956 0.0263975291912677 0.0463774441936122 0.0163393607419626 0.0223520447040894 0.0431164575518475 0.0545528080587665 0.0406133716782104 0.0351799350205906 0.0443895986292492
"bin" 0.154092221268628 0.0172979302361167 0.0241728208695309 0.0912147390956926 0.0161572451194582 0.0320440546410472 0.0219979409927231 0.0122763822865444 0.0280103327005073 0.0670561341122682 0.00862329151036951 0.025395272717012 0.0153672217160796 0.019659375452683 0.0328483029856444
"gott" 0.00195053444643832 0.0365917754994777 0.0108531032475445 0.0173383388363713 0.037934401584815 0.0439122230266203 0.0325569526692302 0.04023925305034 0.0451277582397062 0.0447040894081788 0.0366489889190704 0.0573745050273234 0.0285391260441478 0.0341452310493968 0.0390628467937393
"bloß" 0.0136537411250683 0.0425795205812105 0.00641319737354901 0.002261522456918 0.0238846232200687 0.0890112628917979 0.0290372821103945 0.0204606371442407 0.00700258317512682 0.0670561341122682 0.0258698745311085 0.0968782625871199 0.0406133716782104 0.0279370072222337 0.0506041424373441
"n" 0 0.00266122003632565 0.00838648887310256 0 0.0498767131948493 0.113934416501501 0.00791925875738031 0.0272808495256542 0.0194516199309078 0.107696215392431 0.00431164575518475 0.0799480807757786 0.00219531738801137 0.0341452310493968 0.0710233578067987
"keinen" 0.0390106889287665 0.038587690526722 0.053772193362834 0.0286459511209613 0.0238846232200687 0.0344176883181619 0.0475155525442819 0.0341010619070678 0.0171174255391989 0.0355600711201422 0.0194024058983314 0.0395037575597965 0.0219531738801137 0.0134511516255199 0.0266337591775495
"rechts" 0.0214558789108216 0.0179632352451982 0.0300926953681915 0.00376920409486333 0.0505792021130867 0.042725406188063 0.0325569526692302 0.0388752105740573 0.0295664622949799 0.031496062992126 0.0323373431638857 0.032919797966497 0.0362227369021876 0.0465616787037229 0.0488285584921741
"gekommen" 0.0351096200358898 0.0266122003632565 0.0118397489973213 0.0346766776727426 0.0210746675471194 0.0391649556723911 0.0413561290663194 0.0470594654317535 0.0381251750645794 0.0426720853441707 0.0366489889190704 0.0310386666541258 0.0526876173122729 0.0331105270782029 0.0257459672049645
"meinen" 0.109229929000546 0.00399183005448848 0.11001100110011 0.0354305184917153 0.00421493350942389 0.0284836041253753 0.00703934111767139 0.00545616990513085 0.00933677756683577 0.0558801117602235 0.0107791143879619 0.0319792323103114 0.00329297608201706 0.0548393104732736 0.0150924635339447
"tat" 0.0858235156432863 0.0212897602906052 0.0463723502395083 0.02261522456918 0.00702488918237315 0.0213627030940315 0.0325569526692302 0.0313729769545024 0.0630232485761414 0.0182880365760732 0.0452722804294399 0.017870747467527 0.038418054290199 0.0579434223868551 0.0142046715613597
"welt" 0.0175548100179449 0.0425795205812105 0.0315726639928567 0.0165844980173986 0.0351244459118657 0.0249231536097034 0.0510352231031175 0.021142658382382 0.0552426006037783 0.0355600711201422 0.0323373431638857 0.0272764040293833 0.0241484912681251 0.0424228628189475 0.0186436314242847
"seite" 0.0136537411250683 0.0232856753178495 0.0305860182430799 0.00979993064664465 0.0449592907671881 0.0249231536097034 0.0395962937869015 0.0327370194307851 0.0350129158756341 0.0406400812801626 0.0409606346742552 0.0366820605912396 0.0471993238422445 0.0372493429629783 0.0301849270678895
"wegen" 0.00585160333931497 0.0325999454449893 0.0503189332386153 0.0437227675004146 0.0189672007924075 0.0249231536097034 0.0158385175147606 0.0368291468596332 0.0412374342535246 0.0243840487680975 0.0301815202862933 0.0291575353417545 0.0186601977980967 0.0434575667901413 0.0310727190404744
"essen" 0.0409612233752048 0.0292734203995822 0.00937313462287933 0.00904608982767199 0.0323144902389165 0.0320440546410472 0.0387163761471926 0.0245527645730888 0.0264542031060347 0.079248158496317 0.0409606346742552 0.0357414949350539 0.0274414673501421 0.0413881588477537 0.056818686245439
"frauen" 0.0702192400717797 0.0365917754994777 0.0241728208695309 0.0346766776727426 0.0217771564653568 0.0356045051567192 0.0475155525442819 0.0225067008586647 0.0116709719585447 0.0751841503683007 0.0301815202862933 0.0206924444360839 0.0515899586182672 0.0155205595679076 0.0230825912872096
"dessen" 0.00975267223219162 0.0618733658445714 0.0221995293699774 0.0429689266814419 0.0421493350942389 0.0106813515470157 0.0246376939118499 0.0375111680977746 0.0490180822258878 0.0111760223520447 0.0582072176949942 0.0141084848427845 0.017562539104091 0.0320758231070091 0.0257459672049645
"draußen" 0.0136537411250683 0.0099795751362212 0.00937313462287933 0.0120614531035627 0.0400418683395269 0.0320440546410472 0.0219979409927231 0.0265988282875129 0.039681304659052 0.0904241808483617 0.0301815202862933 0.0404443232159821 0.0318321021261649 0.0465616787037229 0.0594820621631939
"grethe" 0 0 0 0 0.27467316703079 0.0106813515470157 0 0 0 0.00406400812801626 0 0 0 0.00620822382716305 0.117188540381218
"hieß" 0 0.0179632352451982 0.056238807737276 0.01130761228459 0.0105373337735597 0.0557803914121934 0.0272774468309766 0.0272808495256542 0.0163393607419626 0.0589281178562357 0.0301815202862933 0.0573745050273234 0.0274414673501421 0.0496657906173044 0.0230825912872096
"denken" 0.0351096200358898 0.0372570805085592 0.0103597803726561 0.0195998612932893 0.0330169791571538 0.0332308714796046 0.0290372821103945 0.0293269132400783 0.0552426006037783 0.0528321056642113 0.0280256974087009 0.0310386666541258 0.0263438086561365 0.0310411191358152 0.0408384307389093
"kamen" 0.0136537411250683 0.0172979302361167 0.0414391214906244 0.0143229755604806 0.00702488918237315 0.0356045051567192 0.0483954701839908 0.0327370194307851 0.0466838878341788 0.0467360934721869 0.0366489889190704 0.0451471514969102 0.0351250782081819 0.0403534548765598 0.0168680474791147
"gehabt" 0.0331590855894515 0.0179632352451982 0.0226928522448657 0.0520150165091139 0.011239822691797 0.0498463072194068 0.0307971173898123 0.0395572318121986 0.0311225918894526 0.0487680975361951 0.0301815202862933 0.0376226262474252 0.038418054290199 0.0300064151646214 0.0204192153694546
"herum" 0.0214558789108216 0.00931427012713979 0.012826394747098 0.00829224900869932 0.0344219569936284 0.0486594903808495 0.0307971173898123 0.049787550384319 0.024898073511562 0.0365760731521463 0.0194024058983314 0.0658395959329941 0.0537852760062786 0.0362146389917845 0.0426140146840792
"fand" 0.0429117578216431 0.0266122003632565 0.114944229848994 0.0286459511209613 0.000702488918237315 0.00712090103134383 0.0281573644706855 0.019096594667958 0.0241200087143257 0.0111760223520447 0.0194024058983314 0.017870747467527 0.0252461499621308 0.0331105270782029 0.0115412956436048
"jahren" 0.0292580166965749 0.0545550107446759 0.028119403868638 0.0482458124142506 0.00913235593708509 0.0213627030940315 0.0439958819854462 0.0416032955266227 0.0280103327005073 0.0335280670561341 0.0388048117966628 0.0188113131237126 0.0230508325741194 0.0362146389917845 0.0133168795887748
"jeden" 0.0078021377857533 0.0345958604722335 0.0246661437444193 0.024876747026098 0.0414468461760016 0.0462858567037349 0.0149585998750517 0.0361471256214919 0.0178954903364352 0.0447040894081788 0.0237140516535161 0.0272764040293833 0.0197578564921023 0.0475963826749167 0.053267518355099
"gesicht" 0.0409612233752048 0.0678611109263042 0.0453857044897315 0.0165844980173986 0.0238846232200687 0.027296787286818 0.0184782704338874 0.0225067008586647 0.0233419439170894 0.031496062992126 0.0129349372655543 0.0272764040293833 0.0252461499621308 0.0269023032510399 0.0372872628485693
"nacht" 0.0390106889287665 0.0459060456266175 0.0162796548713167 0.0150768163794533 0.0196696897106448 0.0284836041253753 0.0290372821103945 0.0265988282875129 0.0443496934424699 0.0375920751841504 0.0301815202862933 0.0348009292788683 0.073543132498381 0.0206940794238768 0.0301849270678895
"hände" 0.0156042755715066 0.0252815903450937 0.0350259241170754 0.0188460204743166 0.0288020456477299 0.0320440546410472 0.0316770350295212 0.0347830831452091 0.027232267903271 0.0386080772161544 0.0280256974087009 0.0357414949350539 0.0461016651482388 0.0320758231070091 0.0310727190404744
"zog" 0.072169774518218 0.0246162853360123 0.0493322874888386 0.0128152939225353 0.00280995567294926 0.0344176883181619 0.0334368703089391 0.0327370194307851 0.0404593694562883 0.0223520447040894 0.0280256974087009 0.0310386666541258 0.0669571803343468 0.0289717111934276 0.00799012775326485
"ende" 0.0409612233752048 0.0532244007265131 0.0340392783672986 0.0414612450434966 0.026694578893018 0.0320440546410472 0.0360766232280659 0.0341010619070678 0.0303445270922162 0.0233680467360935 0.0194024058983314 0.017870747467527 0.0164648804100853 0.0155205595679076 0.0230825912872096
"genau" 0.0351096200358898 0.0565509257719201 0.0251594666193077 0.0557842206039773 0.0309095124024419 0.0213627030940315 0.0255176115515588 0.0238707433349475 0.0163393607419626 0.0335280670561341 0.0258698745311085 0.0188113131237126 0.0307344434321592 0.0279370072222337 0.0239703832597946
"besser" 0.060466567839588 0.0159673202179539 0.0207195607453122 0.0286459511209613 0.0330169791571538 0.0545935745736361 0.0281573644706855 0.030690955716361 0.0264542031060347 0.031496062992126 0.017246583020739 0.0423254545283534 0.0307344434321592 0.0372493429629783 0.0301849270678895
"setzte" 0.0409612233752048 0.0146367101997911 0.0261461123690844 0.00301536327589066 0.000702488918237315 0.0296704209639326 0.0554348113016622 0.051833614098743 0.0630232485761414 0.0213360426720853 0.0388048117966628 0.0282169696855689 0.0658595216403411 0.0351799350205906 0.00443895986292492
"wort" 0.0273074822501365 0.0858243461715023 0.019239592120647 0.0354305184917153 0.0231821343018314 0.0213627030940315 0.0316770350295212 0.0197786159060993 0.0334567862811615 0.0223520447040894 0.0237140516535161 0.0141084848427845 0.0219531738801137 0.0444922707613352 0.0133168795887748
"daran" 0.060466567839588 0.0392529955358034 0.00641319737354901 0.0309074735778793 0.0358269348301031 0.0106813515470157 0.0316770350295212 0.0375111680977746 0.0451277582397062 0.0294640589281179 0.0474281033070323 0.0197518787798982 0.0329297608201706 0.0206940794238768 0.0337360949582294
"letzten" 0.0390106889287665 0.0425795205812105 0.0305860182430799 0.0437227675004146 0.0238846232200687 0.0225495199325888 0.0369565408677748 0.0327370194307851 0.0225638791198531 0.0213360426720853 0.0301815202862933 0.0216330100922695 0.0461016651482388 0.019659375452683 0.0150924635339447
"ziemlich" 0.0214558789108216 0.00798366010897696 0.00542655162377224 0.0836763309059659 0.0259920899747806 0.00830771786990114 0.0307971173898123 0.0354651043833505 0.0350129158756341 0.0294640589281179 0.0538955719398094 0.0141084848427845 0.0186601977980967 0.0672557581275997 0.0292971350953045
"sitzt" 0.0175548100179449 0.0159673202179539 0.00542655162377224 0.00979993064664465 0.136282850138039 0.0118681683855731 0.011438929316216 0.00818425485769627 0.01478323114749 0.03251206502413 0.017246583020739 0.0112867878742276 0.0109765869400569 0.0248328953086522 0.100320492902103
"überhaupt" 0.0682687056253413 0.0339305554631521 0.0138130404968748 0.0165844980173986 0.0231821343018314 0.0557803914121934 0.0246376939118499 0.0300089344782197 0.0264542031060347 0.0447040894081788 0.0215582287759238 0.0357414949350539 0.0296367847381535 0.0289717111934276 0.0310727190404744
"zusammen" 0.0370601544823282 0.0279428103814194 0.021706206495089 0.015830657198426 0.0295045345659672 0.0308572378024899 0.0360766232280659 0.0320549981926437 0.0241200087143257 0.0345440690881382 0.0237140516535161 0.0348009292788683 0.0340274195141763 0.0341452310493968 0.0355116789033994
"schnell" 0.0409612233752048 0.0332652504540707 0.028119403868638 0 0.0288020456477299 0.0356045051567192 0.0184782704338874 0.0334190406689264 0.024898073511562 0.047752095504191 0.0258698745311085 0.0442065858407246 0.0307344434321592 0.0279370072222337 0.0319605110130594
"irgendwie" 0.0136537411250683 0.00133061001816283 0 0.0105537714656173 0.0309095124024419 0.0237363367711461 0.0378364585074837 0.0641099963852874 0.0451277582397062 0.0254000508001016 0.051739749062217 0.0122273535304132 0.0274414673501421 0.0972621732922211 0.0292971350953045
"standen" 0.0175548100179449 0.0119754901634654 0.0246661437444193 0.00753840818972666 0.00561991134589852 0.0403517725109484 0.0492753878236997 0.0443313804791881 0.0420154990507609 0.03251206502413 0.0409606346742552 0.0395037575597965 0.059273569476307 0.0320758231070091 0.0124290876161898
"dr" 0 0.00465713506356989 0.0286127267435264 0.0150768163794533 0.0533891577860359 0.0415385893495057 0.0334368703089391 0.0204606371442407 0.0334567862811615 0.00609601219202438 0.0323373431638857 0.0639584646206228 0.0845197194384378 0.0134511516255199 0.00799012775326485
"fuhr" 0.0253569478036982 0.0133061001816283 0.01529300912154 0.018092179655344 0.00421493350942389 0.0213627030940315 0.0351967055883569 0.0797964848625386 0.0451277582397062 0.015240030480061 0.0431164575518475 0.0385631919036108 0.0351250782081819 0.0538046065020798 0.00710233578067987
"maria" 0 0.0153020152088725 0.198809118580019 0.013569134741508 0.00632240026413583 0.00356045051567192 0 0.00272808495256542 0.00233419439170894 0.00203200406400813 0.0323373431638857 0.00282169696855689 0 0.00517351985596921 0.00621454380809489
"meinem" 0.122883670125614 0.00465713506356989 0.101131189352119 0.024876747026098 0.00421493350942389 0.0320440546410472 0.00175983527941785 0 0.00622451837789051 0.0416560833121666 0.00215582287759238 0.0348009292788683 0.00109765869400569 0.0475963826749167 0.0159802555065297
"heraus" 0.0136537411250683 0.0159673202179539 0.0123330718722096 0.0120614531035627 0.0435543129307135 0.0249231536097034 0.0378364585074837 0.0409212742884813 0.0319006566866889 0.0345440690881382 0.0474281033070323 0.0348009292788683 0.0406133716782104 0.0320758231070091 0.0301849270678895
"genug" 0.0351096200358898 0.0199591502724424 0.0670919109848205 0.0527688573280866 0.0231821343018314 0.0213627030940315 0.0184782704338874 0.0136404247628271 0.0217858143226168 0.0132080264160528 0.017246583020739 0.0235141414046408 0.0197578564921023 0.0165552635391015 0.0328483029856444
"beispiel" 0.00195053444643832 0.0512284856992688 0.00542655162377224 0.013569134741508 0.037934401584815 0.0486594903808495 0.0219979409927231 0.04023925305034 0.0287883974977436 0.0508001016002032 0.0194024058983314 0.0197518787798982 0.0076836108580398 0.0372493429629783 0.0381750548211543
"dafür" 0.0390106889287665 0.0412489105630476 0.0221995293699774 0.0301536327589066 0.0302070234842045 0.027296787286818 0.0325569526692302 0.0272808495256542 0.0295664622949799 0.0264160528321057 0.0258698745311085 0.0300981009979402 0.0230508325741194 0.025867599279846 0.0213070073420396
"seien" 0.0234064133572599 0.030604030417745 0.00641319737354901 0.0120614531035627 0.000702488918237315 0.0664617429592091 0.0536749760222443 0.0218246796205234 0.0319006566866889 0.0304800609601219 0.0366489889190704 0.0846509090567067 0.0351250782081819 0.039318750905366 0.00266337591775495
"sitzen" 0.0390106889287665 0.0212897602906052 0.00986645749776771 0.00979993064664465 0.0653314693960703 0.0201758862554742 0.0272774468309766 0.0375111680977746 0.024898073511562 0.0406400812801626 0.00862329151036951 0.0159896161551557 0.017562539104091 0.0403534548765598 0.0506041424373441
"tage" 0.0312085511430132 0.0379223855176406 0.0384791842412941 0.029399791939934 0.0203721786288821 0.0225495199325888 0.0211180233530142 0.0150044672391098 0.0241200087143257 0.0396240792481585 0.0215582287759238 0.0225735757484551 0.0307344434321592 0.0403534548765598 0.0248581752323795
"würden" 0.0370601544823282 0.0259468953541751 0.0034532601242187 0.0120614531035627 0.00913235593708509 0.0498463072194068 0.0378364585074837 0.0375111680977746 0.0505742118203604 0.047752095504191 0.0646746863277713 0.0366820605912396 0.0340274195141763 0.0300064151646214 0.00710233578067987
"bald" 0.0253569478036982 0.0126407951725469 0.0369992156166289 0.013569134741508 0.0323144902389165 0.0356045051567192 0.0211180233530142 0.0245527645730888 0.0194516199309078 0.0284480568961138 0.0194024058983314 0.0536122424025809 0.0285391260441478 0.0382840469341721 0.0337360949582294
