"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"schon" 0.335308538824331 0.268987200840808 0.21715785705763 0.310114667123053 0.256999864736913 0.258858675675887 0.343133363324424 0.285943287914564 0.281265199952065 0.281236625975667 0.288168101208416
"hier" 0.367190334319104 0.187934766150366 0.23028278248419 0.325860003422899 0.255959379454578 0.286230438964878 0.37400654511454 0.413751272664255 0.246723859607075 0.221117202306956 0.219196719607713
"sei" 0.190191400710194 0.0302833272469783 0.412838563417253 0.245079582406298 0.342319657888439 0.317512454152297 0.323727363342066 0.268613391677317 0.0451152200424365 0.337280156514296 0.631135382318761
"ob" 0.259451852991942 0.241375931880327 0.304259634888438 0.247817901762793 0.310064614136033 0.265897129093056 0.289325817918795 0.305439421181466 0.221346548333204 0.244553587804928 0.344856908003515
"wir" 0.115434087136245 0.260080339885814 0.631189595513662 0.0513434879342803 0.490068567980106 0.068038383032635 0.0520433635890515 0.0888157182158872 0.0810664110137531 0.693920805396482 0.603735792367797
"immer" 0.277041809126989 0.300161214183285 0.399713637990693 0.229334246106452 0.2361901590902 0.156410075937092 0.186121181648981 0.162467777224184 0.242494307728096 0.338299129796817 0.409104222371293
"oder" 0.144017765855696 0.297489155896787 0.319770910392555 0.256717439671402 0.279890540948298 0.236179214665009 0.180828636199247 0.240452310291792 0.226985950838509 0.474841549654568 0.259823697810867
"wieder" 0.277041809126989 0.227124954352338 0.353179811478344 0.232757145302071 0.243473556066549 0.211935652894759 0.29373627246024 0.212291228906267 0.281265199952065 0.299578145061037 0.269271832276717
"sagte" 0.375985312386627 0.0596759683984573 0.422383963727479 0.195789833989389 0.241392585501878 0.283102237446136 0.28491536337735 0.210124991876611 0.00775417844479377 0.309767877886242 0.559329560378303
"einem" 0.202284495553039 0.252954851121819 0.189714831165732 0.258086599349649 0.32046946695939 0.253384323018089 0.308731817901153 0.309771895240777 0.223461324272693 0.266971000020379 0.205024517908939
"nun" 0.223172568463407 0.194169568818861 0.221930557212743 0.243710422728051 0.22890676211385 0.233833063525952 0.203762999814761 0.192795095639365 0.327790270620828 0.215003362611832 0.247541123005263
"vor" 0.202284495553039 0.19595094100986 0.176589905739172 0.261509498545268 0.229947247396186 0.264333028333685 0.274330272477882 0.275112102766285 0.179755954856583 0.197680816808983 0.203134891015769
"am" 0.248458130407537 0.241375931880327 0.235055482639303 0.23618004449769 0.209137541749472 0.186127990365139 0.221404817980541 0.192795095639365 0.238264755849118 0.180358271006134 0.238092988539413
"habe" 0.139620276821935 0.0382995021064726 0.408065863262141 0.213588909806606 0.172720556867723 0.233051013146267 0.310495999717731 0.186296384550398 0.0155083568895875 0.308748904603721 0.475241163632241
"ihn" 0.245160013632216 0.203967115869354 0.141987829614604 0.238233784015061 0.110291439927582 0.308909899975756 0.396940908730054 0.246951021380759 0.167067299219648 0.15284599237808 0.145501270774086
"einer" 0.186893283934873 0.201295057582856 0.260112158453645 0.218380968680472 0.234109188525528 0.18769209112451 0.23992872705461 0.227454888113857 0.186805207988214 0.219079255741914 0.203134891015769
"alles" 0.328712305273689 0.175465160813375 0.287555184345544 0.207427691254493 0.151910851221009 0.168140831632374 0.211701817989362 0.16463401425384 0.136755510753636 0.258819213760215 0.277775153295982
"über" 0.206681984586801 0.187934766150366 0.173010380622837 0.217011809002225 0.237230644372535 0.243217668082178 0.261098908853546 0.294608236033187 0.161427896714343 0.187491083983778 0.194631569996504
"sein" 0.216576334912765 0.228015640447837 0.16465815535139 0.227965086428205 0.141505998397653 0.259640726055572 0.211701817989362 0.188462621580053 0.187510133301377 0.192585950396381 0.196521196889674
"um" 0.251756247182859 0.189716138341364 0.136021954420714 0.218380968680472 0.195611233079108 0.277627884788338 0.23110781797172 0.272945865736629 0.157903270148528 0.194623896961422 0.143611643880916
"wurde" 0.172601444575148 0.0863965512634382 0.19090800620451 0.285469792914599 0.392262951440552 0.200986947579163 0.28491536337735 0.184130147520742 0.0373610415976427 0.24964845421753 0.17856974140456
"bei" 0.157210232956982 0.16744898595388 0.251759933182198 0.215642649323977 0.255959379454578 0.181435688087027 0.134959908968218 0.160301540194528 0.202313564877801 0.200737736656545 0.222975973394053
"des" 0.169303327799826 0.157651438903387 0.144374179692161 0.256717439671402 0.203935115337794 0.269025330611798 0.21346599980594 0.207958754846955 0.178346104230257 0.13450447329271 0.15211496490018
"zum" 0.149514627147899 0.203967115869354 0.19090800620451 0.219065548519596 0.224744820984507 0.143897269862125 0.156130090767154 0.129974221779347 0.1698870004723 0.23028796184964 0.241872242325753
"ihr" 0.329811677532129 0.205748488060353 0.165851330390168 0.15197672428547 0.197692203643779 0.175961335429228 0.135841999876507 0.22095617702489 0.194559386433007 0.143675232835395 0.187073062423824
"ganz" 0.187992656193314 0.198622999296358 0.114544803722706 0.191682354954647 0.208097056467136 0.158756227076148 0.193177908915293 0.127807984749691 0.191034759867192 0.259838187042736 0.16534235315237
"frau" 0.268246831059465 0.152307322330391 0.167044505428946 0.15745336299846 0.131101145574296 0.146243421001181 0.172007727116357 0.346597924744926 0.234035203970139 0.122276793902464 0.15400459179335
"seine" 0.196787634260837 0.147853891852894 0.118124328839041 0.21975012835872 0.0853197931515259 0.23070486200721 0.262863090670124 0.188462621580053 0.175526402977605 0.143675232835395 0.102984665677762
"wird" 0.0439748903376172 0.564694984546596 0.0775563775205823 0.0568201266472702 0.0905222195632043 0.0430127708827003 0.0423403635978724 0.0519896887117388 0.559710698651478 0.106992194664656 0.0699161950472879
"würde" 0.250656874924418 0.0454249908704675 0.134828779381935 0.234126304980318 0.13734405726831 0.278409935168024 0.237282454329743 0.225288651084202 0.0556890997398826 0.117181927489861 0.145501270774086
"hätte" 0.212178845879003 0.0552225379209605 0.187328481088176 0.173883279137429 0.177922983279402 0.174397234669857 0.255806363403812 0.212291228906267 0.079656560387427 0.195642870243942 0.15778384557969
"sowtschick" 0 0 0 0.0054766387129899 0 1.17307556952819 0.349307999682447 0 0 0 0
"waren" 0.23086817427249 0.0997568426959287 0.168237680467725 0.199212733185008 0.189368321385094 0.186127990365139 0.201116727089894 0.225288651084202 0.0338364150318274 0.160997778638244 0.139832390094576
"denn" 0.194588889743956 0.184372021768368 0.168237680467725 0.171144959780934 0.0978056165395541 0.11887165771219 0.15083754531742 0.116976799601412 0.154378643582712 0.151827019095559 0.183293808637485
"gewesen" 0.175899561350469 0.0676921432579516 0.233862307600525 0.175252438815677 0.18312540969108 0.125910111129359 0.180828636199247 0.184130147520742 0.0507546225477411 0.184434164136216 0.1823489951909
"mir" 0.0208880729103682 0.128258797751908 0.23744183271686 0.0246448742084546 0.491109053262442 0.0234615113905638 0.0317552726984043 0.00866494811862314 0.0281970125265228 0.506429721412705 0.261713324704037
"nur" 0.155011488440101 0.159432811094386 0.163464980312612 0.122539791203149 0.143586968962324 0.123563959990303 0.134077818059929 0.0974806663345103 0.160018046088017 0.189529030548819 0.1823489951909
"jetzt" 0.189092028451754 0.113117134128419 0.182555780933063 0.158822522676707 0.111331925209918 0.146243421001181 0.129667363518484 0.12347551069038 0.164952523280158 0.140618312987833 0.158728659026275
"durch" 0.141819021338816 0.150525950139392 0.131249254265601 0.167037480746192 0.145667939526995 0.165012630113632 0.139370363509663 0.175465199402119 0.126886556369353 0.139599339705313 0.131329069075311
"werden" 0.140719649080375 0.200404371487357 0.0918744779859205 0.156084203320212 0.133182116138967 0.107140902016908 0.111143454444415 0.129974221779347 0.244609083667585 0.123295767184984 0.0982605984448371
"wohl" 0.115434087136245 0.172793102526876 0.212385156902518 0.128016429916139 0.113412895774589 0.100102448599739 0.109379272627837 0.116976799601412 0.138870286693125 0.156921885508162 0.195576383443089
"vielleicht" 0.167104583282945 0.11133576193742 0.163464980312612 0.177990758172172 0.0884412489985329 0.132166514166843 0.192295818007004 0.190628858609709 0.0838861122664054 0.120238847337423 0.102984665677762
"alle" 0.0989435032596387 0.145181833566396 0.207612456747405 0.11911689200753 0.109250954645247 0.100102448599739 0.125256908977039 0.090981955245543 0.139575212006288 0.171187511463449 0.179514554851145
"mann" 0.226470685238729 0.0863965512634382 0.102613053334924 0.137600547663871 0.111331925209918 0.126692161509044 0.216994363439096 0.147304118016593 0.136755510753636 0.0988404084044916 0.102039852231177
"sind" 0.0516704961467002 0.320646994379771 0.088294952869586 0.0725654629471162 0.0998865871042254 0.0688204334123204 0.0617463635802306 0.080150770097264 0.319331166862871 0.146732152682957 0.0727506353870428
"kann" 0.0571673574389024 0.256517595503817 0.100226703257368 0.0937874379599521 0.0926031901278756 0.0555255769576676 0.0696851817548317 0.0779845330676083 0.360921760339492 0.117181927489861 0.067081754707533
"du" 0.129725926495971 0.11222644803292 0.254146283259754 0.0609276056820127 0.103008042951232 0.0500512242998694 0.0511612726807625 0.0433247405931157 0.100804319782319 0.245572561087448 0.317457318052551
"haben" 0.10224162003496 0.227124954352338 0.133635604343157 0.0855724798904672 0.0884412489985329 0.0758588868294896 0.101440454453236 0.0888157182158872 0.172001776411789 0.234363854979722 0.0907020908721573
"s" 0.0824529193830323 0.15319800842589 0.273237083880205 0.11364025329454 0.12277726331561 0.0860255417654005 0.0926195453703459 0.0671533479193293 0.103624021034971 0.201756709939065 0.130384255628726
"hatten" 0.176998933608909 0.0534411657299618 0.161078630235055 0.143077186376861 0.110291439927582 0.147807521760552 0.154365908950576 0.17979767346143 0.0317216390923382 0.17220648474597 0.103929479124347
"kam" 0.133024043271292 0.0570039101119592 0.158692280157499 0.150607564607222 0.160234733479695 0.135294715685584 0.109379272627837 0.116976799601412 0.0176231328290768 0.162016751920765 0.133218695968481
"wo" 0.10114224777652 0.152307322330391 0.122897028994153 0.0985794968338182 0.143586968962324 0.115743456193448 0.0943837271869239 0.0866494811862314 0.120542228550885 0.118200900772382 0.124715374949216
"nichts" 0.160508349732303 0.0997568426959287 0.126476554110488 0.123908950881397 0.101967557668897 0.0922819448028842 0.156130090767154 0.0758182960379525 0.0909353653980361 0.144694206117916 0.108653546357272
"diese" 0.118732203911566 0.130040169942907 0.106192578451259 0.0773575218209824 0.151910851221009 0.130602413407472 0.100558363544947 0.155969066135217 0.138165361379962 0.139599339705313 0.066136941260948
"mehr" 0.100042875518079 0.1398377169934 0.132442429304379 0.106794454903303 0.0936436754102113 0.0946280959419406 0.100558363544947 0.103979377423478 0.11701760198507 0.118200900772382 0.162507912812615
"mich" 0.0296830509778916 0.078380376403944 0.226703257367856 0.0136915967824748 0.344400628453111 0.0179871587327656 0.0379299090564274 0.00649871108896736 0.0169182075159137 0.381096007662679 0.187073062423824
"gar" 0.118732203911566 0.130930856038406 0.120510678916597 0.096525757316447 0.0821983373045188 0.0914998944231987 0.112025545352704 0.080150770097264 0.126886556369353 0.147751125965477 0.127549815288971
"unter" 0.122030320686888 0.117570564605916 0.0930676530246987 0.125962690398768 0.120696292750939 0.129038312648101 0.110261363536126 0.114810562571757 0.0944599919638514 0.0927265687093684 0.119991307716291
"vom" 0.112135970360924 0.114007820223918 0.113351628683928 0.110901933938046 0.131101145574296 0.124346010369988 0.0961479090035019 0.080150770097264 0.12618163105619 0.0886506755792863 0.102984665677762
"uns" 0.0384780290454151 0.0917406678364344 0.245794057988307 0.0212219750128359 0.198732688926115 0.0250256121499347 0.0211701817989362 0.030327318415181 0.0289019378396859 0.314862744298844 0.254154817131357
"stand" 0.176998933608909 0.0400808742974713 0.118124328839041 0.14650008557248 0.125898719162617 0.132948564546528 0.14201663623453 0.136472932868314 0.0119837303237722 0.0825368358841631 0.108653546357272
"gut" 0.113235342619364 0.0988661566004293 0.128862904188044 0.0766729419818586 0.0842793078691902 0.107922952396593 0.114671818077571 0.0693195849489851 0.113492975419254 0.106992194664656 0.136997949754821
"seiner" 0.130825298754411 0.0997568426959287 0.0775563775205823 0.121855211364025 0.0707529991988263 0.158756227076148 0.113789727169282 0.127807984749691 0.118427452611396 0.0723471030589578 0.0453510454360786
"dieser" 0.111036598102483 0.0872872373589376 0.0393747762796802 0.0766729419818586 0.142546483679988 0.132948564546528 0.112907636260993 0.12347551069038 0.145919539824756 0.123295767184984 0.0387373513099838
"zur" 0.109937225844043 0.088177923454437 0.0775563775205823 0.136915967824748 0.108210469362911 0.111051153915335 0.101440454453236 0.0823170071269198 0.0930501413375253 0.106992194664656 0.0935365312119122
"ging" 0.145117138114137 0.0418622464884701 0.147953704808495 0.11364025329454 0.13006066029196 0.125128060749674 0.119082272619016 0.090981955245543 0.00986895438428298 0.123295767184984 0.123770561502631
"einmal" 0.115434087136245 0.102428900982427 0.0871017778308078 0.110217354098922 0.0894817342808686 0.0899357936638278 0.108497181719548 0.0736520590082967 0.122657004490374 0.106992194664656 0.0982605984448371
"sehr" 0.0890491529336749 0.164776927667382 0.0620451020164658 0.0636659250385076 0.120696292750939 0.0899357936638278 0.116435999894149 0.080150770097264 0.118427452611396 0.144694206117916 0.068026568154118
"konnte" 0.155011488440101 0.0285019550559796 0.107385753490037 0.152661304124594 0.112372410492254 0.111833204295021 0.148191272592553 0.125641747720036 0.0162132822027506 0.101897328252053 0.0916469043187423
"ins" 0.107738481327162 0.0819431207859414 0.082329077675695 0.11364025329454 0.108210469362911 0.12747421188873 0.104086727178103 0.0844832441565756 0.100099394469156 0.0866127290142452 0.0935365312119122
"mutter" 0.056067985180462 0.0694735154489503 0.261305333492423 0.0410747903474243 0.139425027832981 0.0195512594921365 0.0149955454409131 0.0693195849489851 0.0824762616400792 0.0866127290142452 0.325960639071815
"seinen" 0.0890491529336749 0.113117134128419 0.0668178021715786 0.102686975868561 0.0593076610931338 0.143897269862125 0.11555390898586 0.112644325542101 0.109968348853439 0.0774419694715605 0.067081754707533
"also" 0.063763590989545 0.0721455737354484 0.0322157260470111 0.145130925894232 0.0811578520221831 0.125910111129359 0.116435999894149 0.13863916989797 0.137460436066799 0.108011167947176 0.0207858958248694
"mädchen" 0.0615648464726641 0.0872872373589376 0.0536928767450185 0.083518740373096 0.131101145574296 0.315948353392926 0.0608642726719416 0.0346597924744926 0.0817713363269162 0.0254743320630133 0.0519647395621734
"mein" 0.0406767735622959 0.0890686095499363 0.307839160004773 0.0177990758172172 0.103008042951232 0.0172051083530801 0.0158776363492022 0.0108311851482789 0.0324265644055012 0.13450447329271 0.366587617274969
"matthias" 0 0 0.00119317503877819 0.769467739175081 0 0 0 0 0 0.00101897328252053 0
"etwas" 0.118732203911566 0.100647528791428 0.0417611263572366 0.13007016943351 0.0811578520221831 0.0922819448028842 0.12437481806875 0.134306695838659 0.109968348853439 0.078460942754081 0.0425166050963237
"seinem" 0.0824529193830323 0.103319587077926 0.0477270015511276 0.107479034742427 0.0499432935521127 0.174397234669857 0.0996762726366579 0.0714858219786409 0.143804763885266 0.0611383969512319 0.0425166050963237
"ab" 0.10114224777652 0.0819431207859414 0.0990335282185897 0.0972103371555708 0.0957246459748827 0.114179355434077 0.0970299999117909 0.0476572146524273 0.08036148570059 0.102916301534574 0.112432800143612
"können" 0.130825298754411 0.058785282302958 0.103806228373702 0.108163614581551 0.0884412489985329 0.0789870883482314 0.128785272610195 0.153802829105561 0.079656560387427 0.0855937557317247 0.0774747026199677
"kinder" 0.0439748903376172 0.122023995083413 0.0369884262021239 0.194420674311142 0.0821983373045188 0.0297179144280475 0.0679209999382536 0.0498234516820831 0.203723415504127 0.0499296908435061 0.0453510454360786
"sah" 0.174800189092028 0.0213764662919847 0.0465338265123494 0.139654287181243 0.112372410492254 0.157974176696463 0.125256908977039 0.158135303164872 0.00845910375795684 0.0641953167987935 0.0557439933485133
"hand" 0.122030320686888 0.0801617485949427 0.0835222527144732 0.121170631524902 0.100927072386561 0.0844614410060296 0.0926195453703459 0.0866494811862314 0.08036148570059 0.0591004503861909 0.0907020908721573
"damit" 0.0626642187311045 0.0712548876399491 0.0894881279083642 0.115693992811912 0.115493866339261 0.0852434913857151 0.0811523635625888 0.103979377423478 0.0831811869532423 0.0947645152744095 0.101095038784592
"zwei" 0.0758566858323897 0.0801617485949427 0.0990335282185897 0.0814650008557248 0.0613886316578052 0.107140902016908 0.0917374544620569 0.0779845330676083 0.106443722287624 0.101897328252053 0.0935365312119122
"meine" 0.00769560580908301 0.0427529325839694 0.27681660899654 0.0205373951737121 0.124858233880282 0.0218974106311929 0.0114671818077571 0.0173298962372463 0.0190329834554029 0.13348550001019 0.376035751740819
"gesagt" 0.116533459394686 0.0819431207859414 0.120510678916597 0.0602430258428889 0.110291439927582 0.0539614761982967 0.0846807271957448 0.0454909776227715 0.0669679047504917 0.0968024618394506 0.140777203541161
"haus" 0.147315882631018 0.0837244929769401 0.0727836773654695 0.0848879000513435 0.0593076610931338 0.178307486568285 0.0582179999470745 0.0498234516820831 0.0711974566294701 0.045853797713424 0.0708610084938729
"sehen" 0.0989435032596387 0.0953034122184319 0.0524997017062403 0.102002396029437 0.0749149403281691 0.0649101815138931 0.103204636269814 0.0866494811862314 0.1240668551167 0.0601194236687114 0.0604680605814382
"keine" 0.0681610800233067 0.0650200849714535 0.119317503877819 0.096525757316447 0.0697125139164907 0.076640937209175 0.122610636252172 0.101813140393822 0.0535743238003933 0.0927265687093684 0.0803091429597226
"mußte" 0.104440364551841 0.0418622464884701 0.0835222527144732 0.0985794968338182 0.0863602784338616 0.121999859230932 0.0935016362786349 0.0758182960379525 0.0119837303237722 0.0906886221443274 0.106763919464102
"lassen" 0.0725585690570684 0.068582829353451 0.0847154277532514 0.102686975868561 0.0769959108928404 0.0719486349310623 0.0961479090035019 0.0844832441565756 0.0817713363269162 0.078460942754081 0.0736954488336278
"dachte" 0.109937225844043 0.00445343047749682 0.0286362009306765 0.120486051685778 0.048902808269777 0.188474141504196 0.183474908924114 0.184130147520742 0.00211477593948921 0.0377020114532597 0.0207858958248694
"kommt" 0.0494717516298194 0.169230358144879 0.0584655769001313 0.0431285298647955 0.0634696022224766 0.0226794610108783 0.0449866363227394 0.030327318415181 0.225576100212183 0.0621573702337525 0.0614128740280232
"karl" 0 0.288582294941794 0.019090800620451 0.000684579839123738 0.00936436754102113 0.00156410075937092 0 0 0.391233548805504 0.0203794656504106 0.0122825748056046
"gab" 0.10114224777652 0.0516597935389631 0.0787495525593605 0.105425295225056 0.0884412489985329 0.0836793906263441 0.101440454453236 0.142971643957282 0.0148034315764245 0.0804988893191221 0.0897572774255723
"geht" 0.0384780290454151 0.157651438903387 0.0668178021715786 0.0458668492212904 0.0593076610931338 0.0336281663264748 0.0379299090564274 0.0281610813855252 0.219936697706878 0.0774419694715605 0.0547991799019284
"alexander" 0 0 0.00119317503877819 0.00342289919561869 0 0.0531794258186112 0.756833999311969 0 0.00070492531316307 0 0
