"cb_jauche_1975" "cb_quints_1985" "cb_tessin_1960" "cw_kindheitsmuster_1976" "cw_medea_1996" "cw_nachdenken_1968" "gg_blechtrommel_1959" "gg_raettin_1986" "gg_schnecke_1972" "hb_clown_1963" "hb_frauen_1975" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"cb_jauche_1975" 0 0.416785990207088 0.563716723565758 0.325626411462701 0.374656323134081 0.442938303409152 0.429057557443756 0.403738859459452 0.25828544408006 0.573631552344169 0.549828644393452 0.472294917041508 0.895305465234855 0.719119456347439 1.01399746388758 0.879509974545842 0.989658931559161 0.705299906230996 0.932803684945949 0.766067461001686 1.14078167931036 1.01306390658438 0.812670129609149
"cb_quints_1985" 0.416785990207088 0 0.583376812482266 0.43750056067279 0.480567563037557 0.49869547688949 0.552817442720864 0.51546922042402 0.373036596395469 0.649296676818568 0.631381937782547 0.526086515063823 0.939433194610992 0.831286071406466 1.09711040687236 0.985570714769788 1.01527859657682 0.769398030297266 0.982578810534689 0.890243580020462 1.22355152427506 1.07444846501554 0.859950330900013
"cb_tessin_1960" 0.563716723565758 0.583376812482266 0 0.524917003447907 0.47511938608808 0.559637418151209 0.603624169783673 0.586589566185659 0.441813060401902 0.550473863212927 0.602432231121763 0.630322627563378 0.978293661167929 0.85788842935085 1.20583135958437 1.0080184937525 1.1084935208404 0.743156409585227 1.07589435680241 0.912866188938061 1.25011907278129 1.08707109686274 0.888095812366255
"cw_kindheitsmuster_1976" 0.325626411462701 0.43750056067279 0.524917003447907 0 0.28367160495087 0.327454043683899 0.399638268703664 0.339729335573972 0.199755966687782 0.511342840787444 0.498794587864021 0.433435139114403 0.816767123399369 0.709375435882594 0.988797141151689 0.8300953853708 0.909390062589852 0.66162346711392 0.917509917147856 0.704121246288068 1.1231903830378 0.948835847377365 0.731463667662806
"cw_medea_1996" 0.374656323134081 0.480567563037557 0.47511938608808 0.28367160495087 0 0.320703836961595 0.389082805022781 0.332135049975406 0.199324892184986 0.425809997977397 0.385496933007008 0.427377663353999 0.857145302011086 0.722865148417854 1.03652457947841 0.898216622063284 0.973699501224893 0.703450743981261 0.88300180651501 0.722851774884354 1.15855734159561 0.933541993273448 0.771038329925763
"cw_nachdenken_1968" 0.442938303409152 0.49869547688949 0.559637418151209 0.327454043683899 0.320703836961595 0 0.447951765703037 0.39098626856298 0.286038122049129 0.55702179176762 0.502374832513318 0.49941584732542 0.958876322593241 0.773431587714659 1.0809264992592 0.960392703687402 0.998851575269963 0.753529525752072 0.95583208124243 0.809215990403676 1.19949189426354 1.03088008323272 0.837807641035888
"gg_blechtrommel_1959" 0.429057557443756 0.552817442720864 0.603624169783673 0.399638268703664 0.389082805022781 0.447951765703037 0 0.420992204575575 0.333186842102163 0.58276104393228 0.56978359228345 0.527800786595469 0.901745528172198 0.803188586236087 1.08310090382111 0.956665084251247 0.973551934509103 0.748499698833372 1.02107102044116 0.808335164222252 1.2230115770097 1.04277751721198 0.80618676686167
"gg_raettin_1986" 0.403738859459452 0.51546922042402 0.586589566185659 0.339729335573972 0.332135049975406 0.39098626856298 0.420992204575575 0 0.207205611388972 0.566331373076704 0.514127898114007 0.468945306716972 0.901640168466037 0.758626995720853 1.06850469714726 0.971591708781943 1.02657900505849 0.734947719531211 1.01027762576754 0.787615641734255 1.23277948295219 0.992735836358802 0.812104322204161
"gg_schnecke_1972" 0.25828544408006 0.373036596395469 0.441813060401902 0.199755966687782 0.199324892184986 0.286038122049129 0.333186842102163 0.207205611388972 0 0.438357687865546 0.389797978671542 0.348494295105185 0.79973671818029 0.635268140330027 0.990122511714952 0.878240142898258 0.931989582687318 0.624200937199496 0.868700863082476 0.690293432469287 1.11425627782342 0.911898313221914 0.734726628974883
"hb_clown_1963" 0.573631552344169 0.649296676818568 0.550473863212927 0.511342840787444 0.425809997977397 0.55702179176762 0.58276104393228 0.566331373076704 0.438357687865546 0 0.573554933019794 0.614461779740892 0.927241874257544 0.836181725114757 1.12794153817944 1.05504741589364 1.07846437778925 0.810409903155562 1.03417468978666 0.85081303408728 1.16602835323023 1.08727018922142 0.876128279360031
"hb_frauen_1975" 0.549828644393452 0.631381937782547 0.602432231121763 0.498794587864021 0.385496933007008 0.502374832513318 0.56978359228345 0.514127898114007 0.389797978671542 0.573554933019794 0 0.519422703558412 0.951136417158306 0.806719103526045 1.15020021074399 1.04508300919205 1.14200050341528 0.844440147992732 1.07112882321823 0.864808139318819 1.22827960414686 1.08790745788716 0.887064357689679
"hb_gruppenbild_1971" 0.472294917041508 0.526086515063823 0.630322627563378 0.433435139114403 0.427377663353999 0.49941584732542 0.527800786595469 0.468945306716972 0.348494295105185 0.614461779740892 0.519422703558412 0 0.968628080947656 0.809751623699123 1.08878023925478 0.93797274507529 1.04646778671903 0.801609139350441 1.02485679269553 0.814120354805373 1.2278880068277 1.08839849274809 0.878598951645951
"wk_aussicht_1981" 0.895305465234855 0.939433194610992 0.978293661167929 0.816767123399369 0.857145302011086 0.958876322593241 0.901745528172198 0.901640168466037 0.79973671818029 0.927241874257544 0.951136417158306 0.968628080947656 0 0.955390176428845 1.1130858328169 0.966429534174126 1.06105405743829 0.915460304162906 1.21505948418884 1.01377234722332 1.17027944891428 0.965534580349029 0.763494382869234
"wk_gold_1972" 0.719119456347439 0.831286071406466 0.85788842935085 0.709375435882594 0.722865148417854 0.773431587714659 0.803188586236087 0.758626995720853 0.635268140330027 0.836181725114757 0.806719103526045 0.809751623699123 0.955390176428845 0 1.12025146650822 0.97238229488511 1.06540487232958 0.785325455362385 1.11640373457814 0.72105911746821 1.14263846829904 0.948255438777322 0.917336035867079
"wk_gruesse_2003" 1.01399746388758 1.09711040687236 1.20583135958437 0.988797141151689 1.03652457947841 1.0809264992592 1.08310090382111 1.06850469714726 0.990122511714952 1.12794153817944 1.15020021074399 1.08878023925478 1.1130858328169 1.12025146650822 0 0.917410215922074 0.931006077885415 1.09038654254543 1.16843106303902 1.20251303201784 1.08203550360631 1.17828616962224 1.12367849280211
"wk_heilewelt_1998" 0.879509974545842 0.985570714769788 1.0080184937525 0.8300953853708 0.898216622063284 0.960392703687402 0.956665084251247 0.971591708781943 0.878240142898258 1.05504741589364 1.04508300919205 0.93797274507529 0.966429534174126 0.97238229488511 0.917410215922074 0 0.850656123157419 0.938145790843082 1.03085850505687 1.03675040626289 0.98781124593523 1.04521599510778 1.01436463899981
"wk_hundstage_1988" 0.989658931559161 1.01527859657682 1.1084935208404 0.909390062589852 0.973699501224893 0.998851575269963 0.973551934509103 1.02657900505849 0.931989582687318 1.07846437778925 1.14200050341528 1.04646778671903 1.06105405743829 1.06540487232958 0.931006077885415 0.850656123157419 0 1.00356775455954 1.05998264032321 1.14812699404689 1.14049220874109 1.13351762380559 1.03706085318365
"wk_kapitel_1975" 0.705299906230996 0.769398030297266 0.743156409585227 0.66162346711392 0.703450743981261 0.753529525752072 0.748499698833372 0.734947719531211 0.624200937199496 0.810409903155562 0.844440147992732 0.801609139350441 0.915460304162906 0.785325455362385 1.09038654254543 0.938145790843082 1.00356775455954 0 1.14641144608019 0.870960178985933 1.17800041797647 0.978164030300299 0.762081657571834
"wk_markbein_1991" 0.932803684945949 0.982578810534689 1.07589435680241 0.917509917147856 0.88300180651501 0.95583208124243 1.02107102044116 1.01027762576754 0.868700863082476 1.03417468978666 1.07112882321823 1.02485679269553 1.21505948418884 1.11640373457814 1.16843106303902 1.03085850505687 1.05998264032321 1.14641144608019 0 1.18533201032859 1.15658328538674 1.25893439813444 1.15200655033218
"wk_tadel_1971" 0.766067461001686 0.890243580020462 0.912866188938061 0.704121246288068 0.722851774884354 0.809215990403676 0.808335164222252 0.787615641734255 0.690293432469287 0.85081303408728 0.864808139318819 0.814120354805373 1.01377234722332 0.72105911746821 1.20251303201784 1.03675040626289 1.14812699404689 0.870960178985933 1.18533201032859 0 1.25981042685362 1.05085508583769 0.936694762378002
"wk_umsonst_2006" 1.14078167931036 1.22355152427506 1.25011907278129 1.1231903830378 1.15855734159561 1.19949189426354 1.2230115770097 1.23277948295219 1.11425627782342 1.16602835323023 1.22827960414686 1.2278880068277 1.17027944891428 1.14263846829904 1.08203550360631 0.98781124593523 1.14049220874109 1.17800041797647 1.15658328538674 1.25981042685362 0 1.25684583818081 1.17623192373359
"wk_willkommen_1984" 1.01306390658438 1.07444846501554 1.08707109686274 0.948835847377365 0.933541993273448 1.03088008323272 1.04277751721198 0.992735836358802 0.911898313221914 1.08727018922142 1.08790745788716 1.08839849274809 0.965534580349029 0.948255438777322 1.17828616962224 1.04521599510778 1.13351762380559 0.978164030300299 1.25893439813444 1.05085508583769 1.25684583818081 0 0.95738678504682
"wk_zeit_1978" 0.812670129609149 0.859950330900013 0.888095812366255 0.731463667662806 0.771038329925763 0.837807641035888 0.80618676686167 0.812104322204161 0.734726628974883 0.876128279360031 0.887064357689679 0.878598951645951 0.763494382869234 0.917336035867079 1.12367849280211 1.01436463899981 1.03706085318365 0.762081657571834 1.15200655033218 0.936694762378002 1.17623192373359 0.95738678504682 0
