"cb_jauche_1975" "cb_quints_1985" "cb_tessin_1960" "cw_kindheitsmuster_1976" "cw_medea_1996" "cw_nachdenken_1968" "gg_blechtrommel_1959" "gg_raettin_1986" "gg_schnecke_1972" "hb_clown_1963" "hb_frauen_1975" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"cb_jauche_1975" 0 0.415993021194498 0.545563964962663 0.340994932383092 0.388330402610224 0.448187521162785 0.403186007657652 0.41954563410029 0.27906645903005 0.540742358068999 0.511382826487365 0.496242872260476 0.847625286586144 0.765247607720245 0.986589647074327 0.917738263024534 0.968177362666024 0.739568657429539 0.943151810118793 0.805200623475503 1.14933183290525 0.991029204485084 0.80466826457646
"cb_quints_1985" 0.415993021194498 0 0.56423268352501 0.430270073588987 0.459965000034871 0.505247872225797 0.491822954389596 0.488542908953395 0.356464891202959 0.603556270889567 0.589395253685811 0.537824310447798 0.877755346910233 0.824247177505 1.06063017540882 0.986809860304512 0.998368428450299 0.785696583622638 0.976208459419225 0.894439536452469 1.18858135399489 1.02381180732613 0.857116500717938
"cb_tessin_1960" 0.545563964962663 0.56423268352501 0 0.539123094921251 0.476569133784746 0.567391871925242 0.566905851650123 0.587637168652746 0.446808394059568 0.568357157887323 0.599900805256602 0.632742537323345 0.949096239982652 0.899528397778489 1.15988909446292 1.05638506502624 1.10410234662825 0.808945677238316 1.0637108634278 0.95043135482234 1.23844707396226 1.10027431846892 0.908564308592458
"cw_kindheitsmuster_1976" 0.340994932383092 0.430270073588987 0.539123094921251 0 0.322162698489527 0.34348727073377 0.35887974924969 0.352041589090417 0.2260783334184 0.497350112166326 0.464777379387548 0.444279875699099 0.764268177090094 0.7293627390998 0.979612046084675 0.856873997490311 0.897306439284944 0.687617806092956 0.883121095035253 0.759610959995556 1.12576265631718 0.936553965906586 0.733591659713814
"cw_medea_1996" 0.388330402610224 0.459965000034871 0.476569133784746 0.322162698489527 0 0.355952144298226 0.35846189926574 0.342275861541672 0.22545134576538 0.412030450431347 0.389191148704225 0.465088137889864 0.813605208106585 0.739397701345735 0.984376969689731 0.937675938304953 0.941266211992264 0.745774690940935 0.892949487975049 0.781859279190847 1.14565753938161 0.944267007499792 0.764749162612153
"cw_nachdenken_1968" 0.448187521162785 0.505247872225797 0.567391871925242 0.34348727073377 0.355952144298226 0 0.430909136460132 0.415040820130011 0.313425415251553 0.552585979893275 0.493142197330282 0.52259213290706 0.892514956576779 0.8040385255687 1.04183605684011 0.974413478953248 0.974822206074525 0.762006511558531 0.953062962897288 0.875932454025068 1.19616258432462 0.996636440055046 0.852340210829005
"gg_blechtrommel_1959" 0.403186007657652 0.491822954389596 0.566905851650123 0.35887974924969 0.35846189926574 0.430909136460132 0 0.371849535498226 0.294436818295823 0.515542800411624 0.489293802856233 0.502489245870418 0.822691282552121 0.784089444149221 1.01918999163803 0.952115444863779 0.914159435930923 0.73958343355484 0.959838024047034 0.827507501063457 1.19209731962301 0.984059726359389 0.769108928800444
"gg_raettin_1986" 0.41954563410029 0.488542908953395 0.587637168652746 0.352041589090417 0.342275861541672 0.415040820130011 0.371849535498226 0 0.222939882277171 0.520808401056223 0.485186866655312 0.472818485950954 0.837258037097915 0.772189967011549 1.03944096633562 0.992411861696724 0.987995488231848 0.757093983108869 0.964105529965756 0.838482235306023 1.21675978981079 0.976409132207831 0.8076460453483
"gg_schnecke_1972" 0.27906645903005 0.356464891202959 0.446808394059568 0.2260783334184 0.22545134576538 0.313425415251553 0.294436818295823 0.222939882277171 0 0.411844988644724 0.360570193687366 0.366245527325407 0.751022098691698 0.652680588976723 0.950796485030431 0.898716298691148 0.907635266525484 0.647711067320466 0.857355179935488 0.742112083038421 1.11860690062389 0.884548586196027 0.736275058217342
"hb_clown_1963" 0.540742358068999 0.603556270889567 0.568357157887323 0.497350112166326 0.412030450431347 0.552585979893275 0.515542800411624 0.520808401056223 0.411844988644724 0 0.530812169983039 0.586649589271514 0.867625508406512 0.84123403067569 1.0822342471065 1.05716616842069 1.0423630456896 0.82178272598717 1.00089554860333 0.886933746074793 1.19632160236305 1.05764330081818 0.850287281752068
