"wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"hitler" 0.0224796453835941 0.0403517725109484 0.00263975291912677 0.00409212742884813 0.00233419439170894 0.00406400812801626 0.0194024058983314 0.0291575353417545 0.0900080129084662 0.00620822382716305 0.000887791972584984
"arbeit" 0.0119423116100344 0.0261099704482607 0.0123188469559249 0.019096594667958 0.0225638791198531 0.0416560833121666 0.0107791143879619 0.0094056565618563 0.0120742456340625 0.0237981913374584 0.00887791972584984
"familie" 0.037934401584815 0.0213627030940315 0.00967909403679816 0.0102303185721203 0.00778064797236314 0.00711201422402845 0.00862329151036951 0.0235141414046408 0.0142695630220739 0.0227634873662645 0.0275215511501345
"schwer" 0.024587112138306 0.0201758862554742 0.0193581880735963 0.0136404247628271 0.0101148423640721 0.0172720345440691 0.0150907601431466 0.0216330100922695 0.0186601977980967 0.0186246714814891 0.0186436314242847
"brachte" 0.00140497783647463 0.0344176883181619 0.0158385175147606 0.0197786159060993 0.0225638791198531 0.0132080264160528 0.0129349372655543 0.0235141414046408 0.0241484912681251 0.0269023032510399 0.00887791972584984
"darin" 0.0280995567294926 0.0106813515470157 0.0131987645956338 0.019096594667958 0.0210077495253805 0.0111760223520447 0.0215582287759238 0.00376226262474252 0.0296367847381535 0.0175899675102953 0.0186436314242847
"erzählen" 0.0182647118741702 0.00830771786990114 0.0149585998750517 0.021142658382382 0.0108929071613084 0.0355600711201422 0.0258698745311085 0.00376226262474252 0.0219531738801137 0.0206940794238768 0.0204192153694546
"brief" 0.00772737810061046 0.0261099704482607 0.0219979409927231 0.0136404247628271 0.012449036755781 0.016256032512065 0.0150907601431466 0.0103462222180419 0.0120742456340625 0.0217287833950707 0.0426140146840792
"drin" 0.0119423116100344 0.0379781388338338 0.00703934111767139 0.0136404247628271 0.0101148423640721 0.0345440690881382 0.0215582287759238 0.0300981009979402 0.0109765869400569 0.0155205595679076 0.0150924635339447
"klar" 0.013347289446509 0.0201758862554742 0.0202381057133052 0.0204606371442407 0.0163393607419626 0.016256032512065 0.0280256974087009 0.0131679191865988 0.020855515186108 0.0237981913374584 0.0115412956436048
"raus" 0.00913235593708509 0.0367913219952765 0.00703934111767139 0.0143224460009685 0.0116709719585447 0.0436880873761748 0.00431164575518475 0.0395037575597965 0.0109765869400569 0.00931233574074457 0.0124290876161898
"solche" 0.0168597340376956 0.00949453470845844 0.022877858632432 0.0204606371442407 0.0202296847281442 0.0254000508001016 0.017246583020739 0.0103462222180419 0.0120742456340625 0.0206940794238768 0.0159802555065297
"außerdem" 0.0140497783647463 0.015428618901245 0.0175983527941785 0.0272808495256542 0.0264542031060347 0.0193040386080772 0.0237140516535161 0.0122273535304132 0.0131719043280682 0.00724292779835689 0.0150924635339447
"schwarzen" 0.0196696897106448 0.0166154357398023 0.0167184351544695 0.0156864884772512 0.01478323114749 0.00812801625603251 0.017246583020739 0.0103462222180419 0.0241484912681251 0.0341452310493968 0.0186436314242847
"fand" 0.000702488918237315 0.00712090103134383 0.0281573644706855 0.019096594667958 0.0241200087143257 0.0111760223520447 0.0194024058983314 0.017870747467527 0.0252461499621308 0.0331105270782029 0.0115412956436048
"blieb" 0.00210746675471194 0.0142418020626877 0.0211180233530142 0.0259168070493715 0.0225638791198531 0.0172720345440691 0.0107791143879619 0.0263358383731976 0.0362227369021876 0.0113817436831323 0.00355116789033994
"eltern" 0.026694578893018 0.015428618901245 0.0193581880735963 0.0143224460009685 0.0116709719585447 0.0142240284480569 0.00646746863277713 0.0244547070608264 0.00987892824605117 0.0144858555967138 0.0257459672049645
"keller" 0.013347289446509 0.0261099704482607 0.0140786822353428 0.0150044672391098 0.012449036755781 0.0274320548641097 0.00862329151036951 0.0263358383731976 0.0263438086561365 0.0134511516255199 0.0115412956436048
"meiner" 0.00351244459118657 0.0379781388338338 0.00263975291912677 0.00136404247628271 0.00466838878341788 0.0508001016002032 0.00215582287759238 0.0423254545283534 0 0.0486310866461106 0.0115412956436048
"seit" 0.0168597340376956 0.00949453470845844 0.0167184351544695 0.0300089344782197 0.01478323114749 0.0101600203200406 0.0150907601431466 0.0141084848427845 0.0406133716782104 0.00620822382716305 0.0133168795887748
"vergessen" 0.0140497783647463 0.0118681683855731 0.0255176115515588 0.0184145734298166 0.0194516199309078 0.0254000508001016 0.0150907601431466 0.0141084848427845 0.0186601977980967 0.0165552635391015 0.0115412956436048
"gesessen" 0.00421493350942389 0.0249231536097034 0.0149585998750517 0.019096594667958 0.01478323114749 0.0203200406400813 0.0194024058983314 0.0159896161551557 0.0241484912681251 0.0362146389917845 0.00799012775326485
"fiel" 0 0.0118681683855731 0.0237577762721409 0.0204606371442407 0.0350129158756341 0.0121920243840488 0.0237140516535161 0.0122273535304132 0.0252461499621308 0.0237981913374584 0.00621454380809489
"kriegt" 0.0449592907671881 0.0130549852241304 0.0149585998750517 0.0150044672391098 0.00778064797236314 0.00914401828803658 0.0129349372655543 0.0131679191865988 0.00439063477602274 0.0144858555967138 0.0266337591775495
"müßte" 0.0217771564653568 0.0225495199325888 0.0123188469559249 0.0156864884772512 0.0256761383087984 0.0182880365760732 0.0150907601431466 0.0112867878742276 0.0142695630220739 0.0144858555967138 0.0142046715613597
"eins" 0.0231821343018314 0.0261099704482607 0.00879917639708923 0.0197786159060993 0.0155612959447263 0.0213360426720853 0.00862329151036951 0.0188113131237126 0.0076836108580398 0.0144858555967138 0.0168680474791147
"stelle" 0.0203721786288821 0.0178022525783596 0.0158385175147606 0.0156864884772512 0.027232267903271 0.016256032512065 0.0150907601431466 0.0131679191865988 0.00548829347002843 0.0217287833950707 0.0142046715613597
"geschrieben" 0.013347289446509 0.0225495199325888 0.0193581880735963 0.0143224460009685 0.0186735551336715 0.0142240284480569 0.0107791143879619 0.025395272717012 0.0120742456340625 0.019659375452683 0.0150924635339447
"tochter" 0.0273970678112553 0.0106813515470157 0.00439958819854462 0.0368291468596332 0.0101148423640721 0.0101600203200406 0.0129349372655543 0.0112867878742276 0.0131719043280682 0.0155205595679076 0.0195314233968696
"viele" 0.0154547562012209 0.0178022525783596 0.0219979409927231 0.0150044672391098 0.00855871276959945 0.0284480568961138 0.0150907601431466 0.0112867878742276 0.0197578564921023 0.00827763176955073 0.0257459672049645
"leicht" 0.0182647118741702 0.0130549852241304 0.0149585998750517 0.019096594667958 0.0186735551336715 0.0172720345440691 0.017246583020739 0.0169301818113413 0.0197578564921023 0.00931233574074457 0.0177558394516997
"wind" 0.0182647118741702 0.00830771786990114 0.0131987645956338 0.0245527645730888 0.00855871276959945 0.00812801625603251 0.0150907601431466 0.0131679191865988 0.0329297608201706 0.0186246714814891 0.0213070073420396
"rücken" 0.024587112138306 0.0142418020626877 0.0184782704338874 0.0218246796205234 0.0101148423640721 0.0193040386080772 0.0129349372655543 0.017870747467527 0.00987892824605117 0.00517351985596921 0.0213070073420396
"stunden" 0.00280995567294926 0.0178022525783596 0.0246376939118499 0.0061381911432722 0.0373471102673431 0.015240030480061 0.017246583020739 0.0122273535304132 0.0197578564921023 0.0217287833950707 0.0142046715613597
"dran" 0.0140497783647463 0.0261099704482607 0.0123188469559249 0.0197786159060993 0.0155612959447263 0.0121920243840488 0.0129349372655543 0.0244547070608264 0.0120742456340625 0.0165552635391015 0.0159802555065297
"gegend" 0.0105373337735597 0.0130549852241304 0.0334368703089391 0.0327370194307851 0.0186735551336715 0.00406400812801626 0.0301815202862933 0.00752452524948504 0.0131719043280682 0.0124164476543261 0.00710233578067987
"groß" 0.0316120013206792 0.0142418020626877 0.0131987645956338 0.0122763822865444 0.01478323114749 0.016256032512065 0.00646746863277713 0.0122273535304132 0.0153672217160796 0.0134511516255199 0.0230825912872096
"konnten" 0.00421493350942389 0.0237363367711461 0.0140786822353428 0.0197786159060993 0.0116709719585447 0.0223520447040894 0.0258698745311085 0.0103462222180419 0.0164648804100853 0.0300064151646214 0.0168680474791147
"professor" 0.0105373337735597 0.00830771786990114 0.0712733288164228 0.00954829733397898 0.000778064797236314 0.00406400812801626 0 0.0225735757484551 0.00219531738801137 0.0331105270782029 0.0115412956436048
"fast" 0.0154547562012209 0.0189890694169169 0.0193581880735963 0.00886627609583762 0.0202296847281442 0.0243840487680975 0.00646746863277713 0.0188113131237126 0.0131719043280682 0.0113817436831323 0.0204192153694546
"hut" 0.0273970678112553 0.0284836041253753 0.0167184351544695 0.0177325521916752 0.00778064797236314 0.00609601219202438 0.00862329151036951 0.0103462222180419 0.0164648804100853 0.0134511516255199 0.0221947993146246
"machten" 0.00210746675471194 0.0213627030940315 0.0158385175147606 0.019096594667958 0.0225638791198531 0.0213360426720853 0.0301815202862933 0.0235141414046408 0.0131719043280682 0.0144858555967138 0.00887791972584984
"nimmt" 0.0653314693960703 0.00237363367711461 0.00615942347796246 0.00341010619070678 0.00778064797236314 0.00406400812801626 0.00431164575518475 0.00564339393711378 0.00109765869400569 0.00827763176955073 0.0479407665195891
"zunächst" 0.0210746675471194 0.00237363367711461 0.0158385175147606 0.019096594667958 0.0311225918894526 0.0111760223520447 0.017246583020739 0.00846509090567067 0.00987892824605117 0.0237981913374584 0.0124290876161898
"vermutlich" 0.0154547562012209 0.0249231536097034 0.00791925875738031 0.00954829733397898 0.0350129158756341 0.016256032512065 0.0258698745311085 0.0122273535304132 0.00109765869400569 0.0300064151646214 0.00799012775326485
"beine" 0.0154547562012209 0.0213627030940315 0.0149585998750517 0.0163685097153925 0.0116709719585447 0.0182880365760732 0.0129349372655543 0.0197518787798982 0.0120742456340625 0.0186246714814891 0.0177558394516997
"schluß" 0.0182647118741702 0.0178022525783596 0.0246376939118499 0.0170505309535339 0.0108929071613084 0.015240030480061 0.0150907601431466 0.0112867878742276 0.0131719043280682 0.0175899675102953 0.0168680474791147
"guckt" 0.0688439139872569 0 0.000879917639708923 0.00477414866698949 0.00155612959447263 0 0.00215582287759238 0 0.00109765869400569 0.00517351985596921 0.0656966059712888
"zeigen" 0.0161572451194582 0.0130549852241304 0.0193581880735963 0.0225067008586647 0.0171174255391989 0.0182880365760732 0.0150907601431466 0.0188113131237126 0.0120742456340625 0.00931233574074457 0.0115412956436048
"gewiß" 0.00210746675471194 0.0201758862554742 0.0246376939118499 0.0143224460009685 0.0171174255391989 0.0121920243840488 0.0237140516535161 0.0131679191865988 0.0493946412302559 0.0113817436831323 0.00355116789033994
"bekommen" 0.0147522672829836 0.00830771786990114 0.0105590116765071 0.0129584035246858 0.0163393607419626 0.0284480568961138 0.017246583020739 0.0159896161551557 0.0197578564921023 0.0165552635391015 0.0177558394516997
"bestimmt" 0.00842986701884778 0.0261099704482607 0.0131987645956338 0.0102303185721203 0.00778064797236314 0.03251206502413 0.0323373431638857 0.0300981009979402 0.0120742456340625 0.0134511516255199 0.00887791972584984
"blick" 0.00842986701884778 0.00712090103134383 0.0175983527941785 0.0231887220968061 0.0225638791198531 0.00914401828803658 0.0237140516535161 0.0122273535304132 0.0230508325741194 0.025867599279846 0.00621454380809489
"meinem" 0.00421493350942389 0.0320440546410472 0.00175983527941785 0 0.00622451837789051 0.0416560833121666 0.00215582287759238 0.0348009292788683 0.00109765869400569 0.0475963826749167 0.0159802555065297
"nämlich" 0.024587112138306 0.0130549852241304 0.0105590116765071 0.0102303185721203 0.0194516199309078 0.0233680467360935 0.0129349372655543 0.0103462222180419 0.00219531738801137 0.0217287833950707 0.0230825912872096
"solle" 0 0.0308572378024899 0.0140786822353428 0.0102303185721203 0.0194516199309078 0.0142240284480569 0.0107791143879619 0.0658395959329941 0.00987892824605117 0.00724292779835689 0
"vielen" 0.0161572451194582 0.0118681683855731 0.0246376939118499 0.00818425485769627 0.00700258317512682 0.0243840487680975 0.0150907601431466 0.0141084848427845 0.0120742456340625 0.0186246714814891 0.0257459672049645
"gefallen" 0.00702488918237315 0.0213627030940315 0.0158385175147606 0.0204606371442407 0.01478323114749 0.015240030480061 0.0129349372655543 0.0197518787798982 0.017562539104091 0.0175899675102953 0.0133168795887748
"hund" 0.0252896010565433 0.00474726735422922 0.0167184351544695 0.0163685097153925 0.0054464535806542 0.00812801625603251 0.0107791143879619 0.0141084848427845 0.0318321021261649 0.0124164476543261 0.0230825912872096
"wagner" 0.00280995567294926 0 0 0 0.0466838878341788 0.00304800609601219 0 0.00282169696855689 0.125133091116648 0 0.000887791972584984
"fragen" 0.0161572451194582 0.0106813515470157 0.022877858632432 0.0136404247628271 0.0155612959447263 0.0182880365760732 0.017246583020739 0.0122273535304132 0.020855515186108 0.0165552635391015 0.0106535036710198
"hast" 0.0049174224276612 0.0403517725109484 0.00615942347796246 0.00886627609583762 0.00778064797236314 0.0335280670561341 0.00646746863277713 0.0404443232159821 0.0120742456340625 0.00827763176955073 0.0133168795887748
"kannte" 0.000702488918237315 0.0130549852241304 0.0351967055883569 0.0184145734298166 0.0155612959447263 0.016256032512065 0.0107791143879619 0.0150490504989701 0.0296367847381535 0.0175899675102953 0.00355116789033994
"woche" 0.0140497783647463 0.0201758862554742 0.0123188469559249 0.0163685097153925 0.0132271015530173 0.0284480568961138 0.00646746863277713 0.0103462222180419 0.00548829347002843 0.0237981913374584 0.0195314233968696
"dahin" 0.0203721786288821 0.015428618901245 0.0193581880735963 0.0102303185721203 0.0202296847281442 0.00609601219202438 0.0129349372655543 0.0094056565618563 0.0329297608201706 0.00827763176955073 0.0159802555065297
"wohnung" 0.0295045345659672 0.027296787286818 0.00439958819854462 0.019096594667958 0.00466838878341788 0.0172720345440691 0.0129349372655543 0.0291575353417545 0.017562539104091 0.00724292779835689 0.00177558394516997
"jede" 0.0105373337735597 0.0142418020626877 0.0131987645956338 0.0109123398102617 0.0116709719585447 0.0274320548641097 0.00431164575518475 0.00846509090567067 0.0197578564921023 0.0289717111934276 0.0221947993146246
"jemand" 0.0105373337735597 0.00830771786990114 0.0290372821103945 0.0272808495256542 0.0155612959447263 0.0111760223520447 0.017246583020739 0.00846509090567067 0.017562539104091 0.00931233574074457 0.0124290876161898
"leuten" 0.0119423116100344 0.0106813515470157 0.0325569526692302 0.0109123398102617 0.0140051663502536 0.0182880365760732 0.0323373431638857 0.00752452524948504 0.0241484912681251 0.0165552635391015 0.0053267518355099
"entlang" 0.0182647118741702 0.0130549852241304 0.0131987645956338 0.0231887220968061 0.0116709719585447 0.0121920243840488 0.017246583020739 0.00752452524948504 0.0164648804100853 0.0144858555967138 0.0204192153694546
"gehe" 0.000702488918237315 0.0510331240579641 0.00615942347796246 0.00954829733397898 0.01478323114749 0.0223520447040894 0.00215582287759238 0.0545528080587665 0.00439063477602274 0.00931233574074457 0.00177558394516997
"hing" 0.00140497783647463 0.015428618901245 0.0193581880735963 0.0225067008586647 0.0101148423640721 0.00914401828803658 0.0194024058983314 0.0244547070608264 0.0340274195141763 0.0165552635391015 0.0053267518355099
"mochte" 0 0.00593408419278653 0.0272774468309766 0.0341010619070678 0.0264542031060347 0.00914401828803658 0.0150907601431466 0.00376226262474252 0.0263438086561365 0.00724292779835689 0.00799012775326485
"berlin" 0.0126448005282717 0.0237363367711461 0.0149585998750517 0.00204606371442407 0.00622451837789051 0.0121920243840488 0.0107791143879619 0.0206924444360839 0.0395157129842047 0.00620822382716305 0.0284093431227195
"reihe" 0.0119423116100344 0.00237363367711461 0.0219979409927231 0.0150044672391098 0.0256761383087984 0.0111760223520447 0.0107791143879619 0.0112867878742276 0.017562539104091 0.0227634873662645 0.0124290876161898
"schreibtisch" 0.0154547562012209 0.0130549852241304 0.0175983527941785 0.00682021238141356 0.0295664622949799 0.0142240284480569 0.00862329151036951 0.0103462222180419 0.0230508325741194 0.0134511516255199 0.0133168795887748
"zehn" 0.0126448005282717 0.0106813515470157 0.0202381057133052 0.0177325521916752 0.0202296847281442 0.0142240284480569 0.017246583020739 0.00564339393711378 0.00548829347002843 0.0175899675102953 0.0239703832597946
"bringen" 0.0119423116100344 0.0106813515470157 0.0237577762721409 0.0170505309535339 0.0155612959447263 0.016256032512065 0.00862329151036951 0.0103462222180419 0.0197578564921023 0.0103470397119384 0.0186436314242847
"bist" 0.0196696897106448 0.0261099704482607 0.00703934111767139 0.00750223361955491 0.00933677756683577 0.0304800609601219 0.00431164575518475 0.0206924444360839 0.0186601977980967 0.00827763176955073 0.0150924635339447
"bonsac" 0.0273970678112553 0.0166154357398023 0 0 0 0.00609601219202438 0 0.0131679191865988 0 0.00413881588477537 0.0887791972584984
"danach" 0.0105373337735597 0.00712090103134383 0.0211180233530142 0.0197786159060993 0.0233419439170894 0.016256032512065 0.0129349372655543 0.00564339393711378 0.0164648804100853 0.0237981913374584 0.00621454380809489
"morgens" 0.0217771564653568 0.0142418020626877 0.00615942347796246 0.0170505309535339 0.00778064797236314 0.0264160528321057 0.017246583020739 0.0169301818113413 0.00548829347002843 0.0144858555967138 0.0186436314242847
"schloß" 0.0210746675471194 0.0106813515470157 0.00967909403679816 0.0156864884772512 0.0171174255391989 0.0111760223520447 0.00215582287759238 0.0112867878742276 0.0351250782081819 0.0217287833950707 0.00443895986292492
"aller" 0.0189672007924075 0.00593408419278653 0.0219979409927231 0.0136404247628271 0.0171174255391989 0.0172720345440691 0.017246583020739 0.0122273535304132 0.0142695630220739 0.0103470397119384 0.0142046715613597
"brille" 0.0175622229559329 0.0189890694169169 0.0272774468309766 0.00750223361955491 0.0163393607419626 0.016256032512065 0.00431164575518475 0.0206924444360839 0.0076836108580398 0.0144858555967138 0.00976571169843482
"spielte" 0.00280995567294926 0.0166154357398023 0.0149585998750517 0.0122763822865444 0.027232267903271 0.00711201422402845 0.0129349372655543 0.0263358383731976 0.017562539104091 0.025867599279846 0.0053267518355099
"trat" 0.00280995567294926 0.0106813515470157 0.0175983527941785 0.0204606371442407 0.0241200087143257 0.0111760223520447 0.0194024058983314 0.0112867878742276 0.0307344434321592 0.0186246714814891 0.00355116789033994
"gestanden" 0.00561991134589852 0.0249231536097034 0.0140786822353428 0.0197786159060993 0.0108929071613084 0.015240030480061 0.0107791143879619 0.0159896161551557 0.0307344434321592 0.0165552635391015 0.0053267518355099
"besonders" 0.0203721786288821 0.0130549852241304 0.011438929316216 0.0129584035246858 0.01478323114749 0.0213360426720853 0.0107791143879619 0.0141084848427845 0.0109765869400569 0.019659375452683 0.0115412956436048
"guckte" 0.00280995567294926 0 0.0360766232280659 0.0286448920019369 0.0178954903364352 0 0.00862329151036951 0 0.0471993238422445 0.00827763176955073 0.00799012775326485
"hält" 0.051281691031324 0.00237363367711461 0.00527950583825354 0.00750223361955491 0.00233419439170894 0.00711201422402845 0.00431164575518475 0.00846509090567067 0.00329297608201706 0.00724292779835689 0.0452773906018342
"sahen" 0 0.0118681683855731 0.0149585998750517 0.0150044672391098 0.0186735551336715 0.0132080264160528 0.0452722804294399 0.0103462222180419 0.0230508325741194 0.0269023032510399 0.00799012775326485
"wann" 0.00842986701884778 0.0296704209639326 0.0123188469559249 0.0122763822865444 0.01478323114749 0.0193040386080772 0.017246583020739 0.0150490504989701 0.0219531738801137 0.0175899675102953 0.0053267518355099
"dank" 0.0140497783647463 0.0189890694169169 0.0149585998750517 0.0170505309535339 0.0108929071613084 0.0182880365760732 0.0150907601431466 0.0169301818113413 0.0164648804100853 0.0113817436831323 0.0106535036710198
"fort" 0.0126448005282717 0.00356045051567192 0.0158385175147606 0.0197786159060993 0.0202296847281442 0.016256032512065 0.0150907601431466 0.00846509090567067 0.0296367847381535 0.00931233574074457 0.00976571169843482
"bleiben" 0.0140497783647463 0.0178022525783596 0.0123188469559249 0.0143224460009685 0.00778064797236314 0.0132080264160528 0.0107791143879619 0.0197518787798982 0.0285391260441478 0.00620822382716305 0.0186436314242847
"gelegenheit" 0.0147522672829836 0.00949453470845844 0.0193581880735963 0.0197786159060993 0.0171174255391989 0.00812801625603251 0.0129349372655543 0.00470282828092815 0.0186601977980967 0.0206940794238768 0.0124290876161898
"anderes" 0.0126448005282717 0.00356045051567192 0.0316770350295212 0.0204606371442407 0.01478323114749 0.0172720345440691 0.00862329151036951 0.00752452524948504 0.0164648804100853 0.0124164476543261 0.00799012775326485
"blumen" 0.0182647118741702 0.00830771786990114 0.00879917639708923 0.0231887220968061 0.00933677756683577 0.016256032512065 0.0150907601431466 0.0159896161551557 0.0109765869400569 0.0134511516255199 0.0168680474791147
"wisse" 0.000702488918237315 0.0249231536097034 0.0158385175147606 0.019096594667958 0.00700258317512682 0.0193040386080772 0.00646746863277713 0.0404443232159821 0.00878126955204549 0.0217287833950707 0
"genannt" 0.0154547562012209 0.0142418020626877 0.00791925875738031 0.0122763822865444 0.0225638791198531 0.0132080264160528 0.00862329151036951 0.0103462222180419 0.00878126955204549 0.0227634873662645 0.0195314233968696
"kleiner" 0.013347289446509 0.0249231536097034 0.0123188469559249 0.011594361048403 0.00778064797236314 0.0172720345440691 0.0150907601431466 0.0141084848427845 0.0142695630220739 0.0144858555967138 0.0204192153694546
"ließen" 0.00210746675471194 0.0130549852241304 0.0211180233530142 0.0143224460009685 0.0171174255391989 0.0203200406400813 0.00862329151036951 0.017870747467527 0.0241484912681251 0.019659375452683 0.00443895986292492
"stellen" 0.0182647118741702 0.0118681683855731 0.0184782704338874 0.0129584035246858 0.0155612959447263 0.015240030480061 0.0107791143879619 0.00752452524948504 0.0076836108580398 0.0165552635391015 0.0204192153694546
"bitte" 0.00842986701884778 0.0225495199325888 0.00527950583825354 0.0061381911432722 0.0155612959447263 0.0375920751841504 0.0150907601431466 0.0272764040293833 0.00219531738801137 0.019659375452683 0.00799012775326485
"fotos" 0.0161572451194582 0.00712090103134383 0.0255176115515588 0.00954829733397898 0.0287883974977436 0.00812801625603251 0.017246583020739 0.00470282828092815 0.0131719043280682 0.0279370072222337 0
"nachdem" 0.0189672007924075 0.00593408419278653 0.0105590116765071 0.0170505309535339 0.0241200087143257 0.015240030480061 0.017246583020739 0.00564339393711378 0.00548829347002843 0.0165552635391015 0.0168680474791147
"weiße" 0.0105373337735597 0.0118681683855731 0.0131987645956338 0.0143224460009685 0.0108929071613084 0.00711201422402845 0.0215582287759238 0.0169301818113413 0.0186601977980967 0.0124164476543261 0.0266337591775495
"langen" 0.0175622229559329 0.015428618901245 0.0175983527941785 0.0109123398102617 0.00855871276959945 0.015240030480061 0.00862329151036951 0.0141084848427845 0.0230508325741194 0.00931233574074457 0.0168680474791147
"jedenfalls" 0.0175622229559329 0.00949453470845844 0.0193581880735963 0.0197786159060993 0.0140051663502536 0.0193040386080772 0.0150907601431466 0.0094056565618563 0.00987892824605117 0.00620822382716305 0.0124290876161898
"walter" 0.00561991134589852 0.0344176883181619 0 0 0 0.115824231648463 0 0.00752452524948504 0 0.00827763176955073 0
"holen" 0.0140497783647463 0.027296787286818 0.00791925875738031 0.0109123398102617 0.0101148423640721 0.0142240284480569 0.0150907601431466 0.0197518787798982 0.0197578564921023 0.0134511516255199 0.0106535036710198
"see" 0.0168597340376956 0.00712090103134383 0.0131987645956338 0.00750223361955491 0.00622451837789051 0.00508001016002032 0.0495839261846247 0.0150490504989701 0.0230508325741194 0.0113817436831323 0.0230825912872096
"stuhl" 0.0189672007924075 0.00712090103134383 0.00791925875738031 0.0327370194307851 0.0101148423640721 0.0142240284480569 0.0129349372655543 0.0103462222180419 0.0076836108580398 0.0155205595679076 0.00887791972584984
"tasche" 0.00983484485532241 0.0225495199325888 0.0184782704338874 0.011594361048403 0.00933677756683577 0.00508001016002032 0.017246583020739 0.0169301818113413 0.020855515186108 0.0175899675102953 0.0142046715613597
"alt" 0.0168597340376956 0.0130549852241304 0.0105590116765071 0.0109123398102617 0.0178954903364352 0.016256032512065 0.0366489889190704 0.00752452524948504 0.0131719043280682 0.0113817436831323 0.0133168795887748
"geschichte" 0.0224796453835941 0.0118681683855731 0.00967909403679816 0.0102303185721203 0.0202296847281442 0.0132080264160528 0.0215582287759238 0.0103462222180419 0.00878126955204549 0.0227634873662645 0.0053267518355099
"halb" 0.00913235593708509 0.0189890694169169 0.00615942347796246 0.0177325521916752 0.0241200087143257 0.0142240284480569 0.00431164575518475 0.0159896161551557 0.00109765869400569 0.0227634873662645 0.0133168795887748
"spät" 0.024587112138306 0.0130549852241304 0.0175983527941785 0.011594361048403 0.00933677756683577 0.0121920243840488 0.017246583020739 0.0159896161551557 0.0164648804100853 0.0124164476543261 0.00443895986292492
"getan" 0.0105373337735597 0.0106813515470157 0.0290372821103945 0.0156864884772512 0.0178954903364352 0.0172720345440691 0.00646746863277713 0.0094056565618563 0.0164648804100853 0.0113817436831323 0.00355116789033994
"hinüber" 0.0168597340376956 0.00474726735422922 0.0149585998750517 0.021142658382382 0.012449036755781 0.00711201422402845 0.0150907601431466 0.0112867878742276 0.0285391260441478 0.00620822382716305 0.0115412956436048
"öffnete" 0.000702488918237315 0.0106813515470157 0.0105590116765071 0.0231887220968061 0.0256761383087984 0.0142240284480569 0.0129349372655543 0.00846509090567067 0.0318321021261649 0.0165552635391015 0
"decke" 0.00913235593708509 0.0106813515470157 0.00967909403679816 0.0129584035246858 0.00389032398618157 0.0274320548641097 0.0258698745311085 0.0112867878742276 0.0230508325741194 0.0165552635391015 0.0150924635339447
"fragt" 0.0681414250690195 0.00237363367711461 0.00263975291912677 0.00272808495256542 0.00155612959447263 0.00304800609601219 0 0.00094056565618563 0.00109765869400569 0.00413881588477537 0.0399506387663243
"fuhren" 0 0.00830771786990114 0.0299171997501034 0.00750223361955491 0.00933677756683577 0.00812801625603251 0.0237140516535161 0.0188113131237126 0.0329297608201706 0.0248328953086522 0.00443895986292492
"glas" 0.0140497783647463 0.0201758862554742 0.0175983527941785 0.0109123398102617 0.0116709719585447 0.00406400812801626 0.0150907601431466 0.0150490504989701 0.0131719043280682 0.00931233574074457 0.0230825912872096
"lang" 0.0126448005282717 0.0142418020626877 0.011438929316216 0.0136404247628271 0.0155612959447263 0.0101600203200406 0.0150907601431466 0.0131679191865988 0.0109765869400569 0.0206940794238768 0.0159802555065297
"lief" 0.0049174224276612 0.015428618901245 0.0131987645956338 0.0150044672391098 0.0163393607419626 0.0142240284480569 0.00862329151036951 0.0263358383731976 0.0263438086561365 0.0103470397119384 0.00355116789033994
"schlug" 0.00210746675471194 0.0118681683855731 0.0158385175147606 0.011594361048403 0.0280103327005073 0.0132080264160528 0.017246583020739 0.0188113131237126 0.0241484912681251 0.00931233574074457 0.0053267518355099
"schwarze" 0.011239822691797 0.00949453470845844 0.0219979409927231 0.011594361048403 0.0101148423640721 0.00812801625603251 0.0129349372655543 0.0197518787798982 0.0230508325741194 0.0155205595679076 0.0106535036710198
"erste" 0.0105373337735597 0.0249231536097034 0.0105590116765071 0.0156864884772512 0.012449036755781 0.015240030480061 0.00862329151036951 0.0169301818113413 0.00329297608201706 0.0175899675102953 0.0150924635339447
"gekauft" 0.013347289446509 0.00830771786990114 0.0193581880735963 0.0102303185721203 0.0210077495253805 0.00812801625603251 0.0194024058983314 0.0112867878742276 0.0076836108580398 0.0155205595679076 0.0177558394516997
"koffer" 0.00140497783647463 0.0201758862554742 0.00879917639708923 0.0197786159060993 0.00389032398618157 0.0132080264160528 0.0129349372655543 0.0216330100922695 0.0471993238422445 0.00827763176955073 0.00443895986292492
"sechs" 0.0196696897106448 0.00830771786990114 0.0105590116765071 0.0109123398102617 0.01478323114749 0.0142240284480569 0.0107791143879619 0.0103462222180419 0.00878126955204549 0.0113817436831323 0.0266337591775495
"jedem" 0.0140497783647463 0.00949453470845844 0.00791925875738031 0.0163685097153925 0.0163393607419626 0.015240030480061 0.017246583020739 0.00846509090567067 0.00658595216403412 0.0144858555967138 0.0230825912872096
