"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.14916916927837 1.13518649168819 0.878245960835577 1.01780855661626 0.872131053011619 0.724673468569756 0.970228801994904 1.12255318352441 0.790416372555695 1.51353703058853
"aus-großer-zeit_1978" 1.14916916927837 0 1.17376243140909 0.876474287707553 0.857339317458545 0.917877196199941 0.904383171136062 0.967070421302403 0.668189283715049 0.894477559633782 1.36769430987797
"ein-kapitel-für-sich_1975" 1.13518649168819 1.17376243140909 0 1.15314686509821 1.03604131947592 1.00127747460688 1.09705419857453 1.05072155388846 1.02991225173857 0.737396544112463 0.99631221347243
"heile-welt_1998" 0.878245960835577 0.876474287707553 1.15314686509821 0 0.807396558423141 0.717621395116251 0.625726223215297 0.813862252484881 0.836146545682134 0.809076137459359 1.55703852373516
"herzlich-willkommen_1984" 1.01780855661626 0.857339317458545 1.03604131947592 0.807396558423141 0 1.00854474228011 0.961381870047277 0.927067881074041 0.879517941042523 0.89552815371148 1.47218206574724
"hundstage_1988" 0.872131053011619 0.917877196199941 1.00127747460688 0.717621395116251 1.00854474228011 0 0.629867725894263 0.656816683286268 0.832408206769571 0.736195047185155 1.38380423976704
"letzte-grüße_2003" 0.724673468569756 0.904383171136062 1.09705419857453 0.625726223215297 0.961381870047277 0.629867725894263 0 0.753409696571087 0.847193098572811 0.75745158939007 1.48770095272166
"mark-und-bein_1991" 0.970228801994904 0.967070421302403 1.05072155388846 0.813862252484881 0.927067881074041 0.656816683286268 0.753409696571087 0 0.879985502770876 0.781128321692514 1.41436878302542
"schöne-aussicht_1981" 1.12255318352441 0.668189283715049 1.02991225173857 0.836146545682134 0.879517941042523 0.832408206769571 0.847193098572811 0.879985502770876 0 0.755093938162078 1.21114184926412
"tadellöser-wolff_1971" 0.790416372555695 0.894477559633782 0.737396544112463 0.809076137459359 0.89552815371148 0.736195047185155 0.75745158939007 0.781128321692514 0.755093938162078 0 1.04563421871044
"uns-gehts-ja-noch-gold_1972" 1.51353703058853 1.36769430987797 0.99631221347243 1.55703852373516 1.47218206574724 1.38380423976704 1.48770095272166 1.41436878302542 1.21114184926412 1.04563421871044 0
