"cb_jauche_1975" "cb_quints_1985" "cb_tessin_1960" "cw_kindheitsmuster_1976" "cw_medea_1996" "cw_nachdenken_1968" "gg_blechtrommel_1959" "gg_raettin_1986" "gg_schnecke_1972" "hb_clown_1963" "hb_frauen_1975" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"cb_jauche_1975" 0 0.495261056449689 1.19690870939042 0.727275444591254 1.09702218424464 1.27365402313831 0.893400470206846 1.00378055155693 0.916151186161599 1.1959367816444 1.28219535524519 0.968976294629775 1.03321523348704 1.29995924141153 1.08432023479149 0.956952823022522 1.08047282973119 1.19806416778748 1.07913247560553 1.26181628664414 1.0786881135407 1.05652046713436 0.981255888907386
"cb_quints_1985" 0.495261056449689 0 1.11827441863673 0.703146037617291 1.02163522459004 1.28820504461874 1.00742123339625 1.120018662577 1.01380548581284 1.08499018071773 1.27934060887216 0.900898769129719 1.22268336169002 1.24074590402293 1.02067655519049 0.961029914594054 1.06927698252189 1.15091459630765 0.994533984053749 1.23258259710079 1.06332530004982 1.01857079800294 1.1107543778549
"cb_tessin_1960" 1.19690870939042 1.11827441863673 0 1.24165149045827 1.00939847598169 1.15998192823121 1.19896329400133 1.48619748758669 1.41821361711372 0.823818803845523 1.08754292966415 1.10264534251715 1.3417775266252 1.15384266027758 1.05409791453812 1.11466138700298 1.15551888631376 0.97433708155689 1.17229762119265 1.16415901915441 1.06128270771409 1.06716115467552 1.20069281284684
"cw_kindheitsmuster_1976" 0.727275444591254 0.703146037617291 1.24165149045827 0 0.8556706994323 1.01858547175597 1.00386929596669 1.03113784814047 1.00226056415115 1.15230683043222 1.28694854412612 0.897069150962333 1.15235729962526 1.35070239933167 1.16352575128687 1.08685713566985 1.08447763575423 1.19875517176108 1.04094036414155 1.35947429551508 1.23897820219448 1.06875131158081 1.0467837277406
"cw_medea_1996" 1.09702218424464 1.02163522459004 1.00939847598169 0.8556706994323 0 0.890645366263728 1.09717477893989 1.27192873911416 1.28789472462989 0.983198942020149 1.12132308960489 1.00301674873894 1.40707958620891 1.34199157286536 1.29467039593039 1.27605179096896 1.22777408473341 1.19289351774877 1.18757849197249 1.35133558492179 1.29372106789217 1.17629824017651 1.31845820977216
"cw_nachdenken_1968" 1.27365402313831 1.28820504461874 1.15998192823121 1.01858547175597 0.890645366263728 0 1.37862476028152 1.28601909357331 1.3759931103504 1.16058069408736 1.17781102783781 1.19013959997292 1.34937389905296 1.38716297131247 1.37078695497499 1.37217352525676 1.48165709697539 1.16723603688464 1.38675362095494 1.42529274384589 1.38117584351804 1.29619583302337 1.21639889785264
"gg_blechtrommel_1959" 0.893400470206846 1.00742123339625 1.19896329400133 1.00386929596669 1.09717477893989 1.37862476028152 0 1.0847395412748 0.87276865506289 1.17110739931778 1.4364528736385 1.14371478582292 1.33525309748392 1.26153694976873 1.2361397497177 1.00799454977007 1.0584517517507 1.19240102675301 1.14431223623383 1.16843336681994 1.17723446490126 1.03610153440984 1.18642539745863
"gg_raettin_1986" 1.00378055155693 1.120018662577 1.48619748758669 1.03113784814047 1.27192873911416 1.28601909357331 1.0847395412748 0 0.819979764128548 1.3608396290039 1.39658031122002 1.14696301699368 1.36497038638739 1.38933494899763 1.48820905442219 1.38495982971833 1.38390208588786 1.29574631889442 1.44776530287679 1.40087165988952 1.44395538166678 1.23699161053028 1.16665200817522
"gg_schnecke_1972" 0.916151186161599 1.01380548581284 1.41821361711372 1.00226056415115 1.28789472462989 1.3759931103504 0.87276865506289 0.819979764128548 0 1.35153282929108 1.40851557557892 1.15835339314634 1.36796064245617 1.44489123867863 1.454122166512 1.27469248794311 1.28741617719841 1.34332163092881 1.39145280406592 1.42286864558752 1.49581239211897 1.21615920123105 1.19521041496658
"hb_clown_1963" 1.1959367816444 1.08499018071773 0.823818803845523 1.15230683043222 0.983198942020149 1.16058069408736 1.17110739931778 1.3608396290039 1.35153282929108 0 1.05317201843469 0.999582585376972 1.50152343678404 1.21454816037745 1.21878020245889 1.24410097555635 1.20478213923578 1.08228579672504 1.19465242353316 1.22131235094754 1.23300272041986 1.13266328806631 1.31121561847398
"hb_frauen_1975" 1.28219535524519 1.27934060887216 1.08754292966415 1.28694854412612 1.12132308960489 1.17781102783781 1.4364528736385 1.39658031122002 1.40851557557892 1.05317201843469 0 0.982223410055375 1.35898490300876 1.33830948862801 1.42621177820737 1.4844954939536 1.52917210926534 1.22109651543478 1.46762031392423 1.44176390636006 1.45486647574188 1.37575652375681 1.18565878197638
"hb_gruppenbild_1971" 0.968976294629775 0.900898769129719 1.10264534251715 0.897069150962333 1.00301674873894 1.19013959997292 1.14371478582292 1.14696301699368 1.15835339314634 0.999582585376972 0.982223410055375 0 1.16255587448852 1.21281783822801 1.14072831830742 1.1328528225248 1.1263189580836 0.979399111873001 1.06721851224719 1.30377912162334 1.2203777904867 0.98564023703747 1.08090048326967
"wk_aussicht_1981" 1.03321523348704 1.22268336169002 1.3417775266252 1.15235729962526 1.40707958620891 1.34937389905296 1.33525309748392 1.36497038638739 1.36796064245617 1.50152343678404 1.35898490300876 1.16255587448852 0 1.19121245390451 1.1039156811626 0.951744835149566 1.04181511843266 1.03948239052194 1.08064369096747 1.20621677616238 1.02114877320895 0.979098996008512 0.5100775600002
"wk_gold_1972" 1.29995924141153 1.24074590402293 1.15384266027758 1.35070239933167 1.34199157286536 1.38716297131247 1.26153694976873 1.38933494899763 1.44489123867863 1.21454816037745 1.33830948862801 1.21281783822801 1.19121245390451 0 1.06305999616073 0.975870376907401 1.12726971093373 0.604348560763789 1.11455518728295 0.444186508860408 0.985872126942252 0.803116098623978 0.967709745201179
"wk_gruesse_2003" 1.08432023479149 1.02067655519049 1.05409791453812 1.16352575128687 1.29467039593039 1.37078695497499 1.2361397497177 1.48820905442219 1.454122166512 1.21878020245889 1.42621177820737 1.14072831830742 1.1039156811626 1.06305999616073 0 0.504337321102622 0.600268143370848 0.925131191872046 0.564088479469711 1.08993660090254 0.585045460336567 0.833143388868492 1.11543502437111
"wk_heilewelt_1998" 0.956952823022522 0.961029914594054 1.11466138700298 1.08685713566985 1.27605179096896 1.37217352525676 1.00799454977007 1.38495982971833 1.27469248794311 1.24410097555635 1.4844954939536 1.1328528225248 0.951744835149566 0.975870376907401 0.504337321102622 0 0.599923057698324 0.901808453228199 0.57376154573826 0.968199719040711 0.534929903730348 0.687515193089026 0.916625407689026
"wk_hundstage_1988" 1.08047282973119 1.06927698252189 1.15551888631376 1.08447763575423 1.22777408473341 1.48165709697539 1.0584517517507 1.38390208588786 1.28741617719841 1.20478213923578 1.52917210926534 1.1263189580836 1.04181511843266 1.12726971093373 0.600268143370848 0.599923057698324 0 1.00267754156923 0.575345867386781 1.10698483382094 0.718564591291979 0.766436898425413 1.06383493274977
"wk_kapitel_1975" 1.19806416778748 1.15091459630765 0.97433708155689 1.19875517176108 1.19289351774877 1.16723603688464 1.19240102675301 1.29574631889442 1.34332163092881 1.08228579672504 1.22109651543478 0.979399111873001 1.03948239052194 0.604348560763789 0.925131191872046 0.901808453228199 1.00267754156923 0 1.0426206217279 0.718720726668509 0.986766748779346 0.655876481750022 0.837665945235614
"wk_markbein_1991" 1.07913247560553 0.994533984053749 1.17229762119265 1.04094036414155 1.18757849197249 1.38675362095494 1.14431223623383 1.44776530287679 1.39145280406592 1.19465242353316 1.46762031392423 1.06721851224719 1.08064369096747 1.11455518728295 0.564088479469711 0.57376154573826 0.575345867386781 1.0426206217279 0 1.15889979895316 0.656620157110313 0.773526049369695 1.058649464336
