"cb_jauche_1975" "cb_quints_1985" "cb_tessin_1960" "cw_kindheitsmuster_1976" "cw_medea_1996" "cw_nachdenken_1968" "gg_blechtrommel_1959" "gg_raettin_1986" "gg_schnecke_1972" "hb_clown_1963" "hb_frauen_1975" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"cb_jauche_1975" 0 0.640394969419013 1.12826798077214 0.813120613573841 1.14508741370845 1.15031463762096 1.02844211656214 1.06705738407646 1.02835547880676 1.16646392650266 1.18853730533492 1.01781700908945 1.10554976014768 1.21151763959791 1.0454809264616 1.00680998396567 1.03682689854359 1.16456756644789 1.06259376610151 1.16336859984215 1.10684799077757 1.04284821099747 1.04413140266399
"cb_quints_1985" 0.640394969419013 0 1.05031781058628 0.801893619768366 1.04405803570952 1.11895965481468 1.09492591144397 1.10661829787211 0.998813677022013 1.09538295577982 1.13518573054466 0.959479867056616 1.27409941618996 1.16163505237213 0.992525084409068 1.00634106458397 1.03044444576816 1.15142977002203 0.995448938956337 1.14778003924986 1.09390579237745 1.00042100980012 1.18766003048788
"cb_tessin_1960" 1.12826798077214 1.05031781058628 0 1.14283698392231 1.10018381458829 1.1722041231067 1.2121414291864 1.38031193018854 1.30859203986987 0.95900206373787 1.144668496401 1.14052793301178 1.34946349168915 1.16100772182279 1.03047380529427 1.08180410852477 1.07029868529739 1.04311733435576 1.1108830426584 1.13525075285765 1.05529567057475 1.09297260943257 1.23694881506085
"cw_kindheitsmuster_1976" 0.813120613573841 0.801893619768366 1.14283698392231 0 0.874360114202088 0.902234721172719 1.04037922674212 1.02740266442946 1.00124859868099 1.0802747420703 1.10876081432088 0.909764954747462 1.14391803782533 1.19815333055121 1.0458097637852 1.04181667447155 1.01723257768654 1.07190781934175 1.0055891433602 1.18309546724829 1.1667933848266 0.991596739146633 1.05499016287064
"cw_medea_1996" 1.14508741370845 1.04405803570952 1.10018381458829 0.874360114202088 0 0.893691618981934 1.16775107178641 1.11728547455819 1.16184380695955 1.07349983311455 1.08031737532273 1.11708877082742 1.40664914658873 1.29147588568735 1.19922473907926 1.25556869620869 1.18200695442192 1.15175429219478 1.19043409457384 1.27255592984591 1.26691960622711 1.20437985688885 1.32628873167262
"cw_nachdenken_1968" 1.15031463762096 1.11895965481468 1.1722041231067 0.902234721172719 0.893691618981934 0 1.34885865263857 1.20044551276653 1.21565754869402 1.15339085270048 1.09478887544641 1.16267798199229 1.32018429778809 1.31843207807253 1.22496161922299 1.24958131791845 1.27659260750029 1.14147382385135 1.2719079246001 1.3183110066853 1.31983141462136 1.24651645949824 1.20666355869395
"gg_blechtrommel_1959" 1.02844211656214 1.09492591144397 1.2121414291864 1.04037922674212 1.16775107178641 1.34885865263857 0 1.04271678161089 0.912978898609484 1.15365761012932 1.29660696355345 1.09953424973012 1.39859973195497 1.21258373642356 1.14617891280744 1.08768885876477 1.02689476491119 1.18210188328382 1.09604307034 1.1385788142831 1.18649339998023 1.05237617000737 1.26197860608966
"gg_raettin_1986" 1.06705738407646 1.10661829787211 1.38031193018854 1.02740266442946 1.11728547455819 1.20044551276653 1.04271678161089 0 0.788356748421622 1.27362039525463 1.20840520123363 1.10269903023661 1.34332345899593 1.33660337253409 1.28950955818148 1.30610225143905 1.23337674809293 1.24094749202204 1.26119717285491 1.31957398271824 1.36871265202561 1.21792564334571 1.23633741583744
"gg_schnecke_1972" 1.02835547880676 0.998813677022013 1.30859203986987 1.00124859868099 1.16184380695955 1.21565754869402 0.912978898609484 0.788356748421622 0 1.19004278479216 1.17581417931283 1.0390292731071 1.35083402224738 1.29856448243269 1.25232476092246 1.21464852942205 1.17700579421229 1.20600594156929 1.20571507403669 1.26648229293117 1.36484201318011 1.16464933117154 1.22982656793375
"hb_clown_1963" 1.16646392650266 1.09538295577982 0.95900206373787 1.0802747420703 1.07349983311455 1.15339085270048 1.15365761012932 1.27362039525463 1.19004278479216 0 0.953185036302563 0.944707736275818 1.38169140278191 1.16792402638286 1.09834128226601 1.11772107194544 1.06980890582888 1.07607452858423 1.10643908857937 1.15429052185939 1.15753080681448 1.07981439768652 1.2403926565745
