"brief_11" "brief_13" "brief_16" "brief_22" "brief_27" "brief_31" "brief_37" "brief_42" "brief_46" "brief_48" "brief_50" "mutter_1" "mutter_10" "mutter_14" "mutter_18" "mutter_20" "mutter_24" "mutter_26" "mutter_29" "mutter_3" "mutter_34" "mutter_36" "mutter_40" "mutter_44" "mutter_49" "mutter_5" "mutter_52" "mutter_55" "mutter_7" "robert_21" "robert_33" "robert_35" "robert_38" "robert_45" "robert_53" "robert_8" "walter_12" "walter_15" "walter_17" "walter_19" "walter_2" "walter_23" "walter_25" "walter_28" "walter_30" "walter_32" "walter_39" "walter_4" "walter_41" "walter_43" "walter_47" "walter_51" "walter_54" "walter_56" "walter_6" "walter_9"
"brief_11" 0 0.68266271348531 0.791991365739185 0.690636095032041 0.680373773827439 0.752243147360334 0.706076479817944 0.733798626613005 0.728506966756986 0.770316455326051 0.738750511648482 0.862008548557135 0.9286496948231 0.93311764251665 0.91258299128729 0.916949006933104 0.956364027454772 0.946762778623645 0.829875907568056 0.930282191940797 0.936183319002224 0.894784420971925 0.972707329845804 0.894928562376908 0.903641583293231 0.885647472609834 0.854623251014028 0.884508801169513 0.865987167027521 0.869077260945614 0.780859756134899 0.908690241774856 0.868300154213257 0.886914655882023 0.903726665424773 0.923940323037471 0.897011859344564 0.841007967392078 0.887043013968331 0.864410070631168 0.88292440040252 0.930883792468437 0.880458767194883 0.849146800415609 0.886746867209968 0.871593468921829 0.911724230834891 0.91856605055311 0.8584697471907 0.888530530210593 0.883110862068668 0.892826309608508 0.932540806368542 0.883666449262902 0.918530558181233 0.910820255988007
"brief_13" 0.68266271348531 0 0.763848207751254 0.715604543165527 0.689137290656595 0.692895540640593 0.667281443916991 0.647381348499565 0.710840225905297 0.725117805332122 0.7123161284827 0.844752704449168 0.902891381139581 0.927635950402444 0.918922335466012 0.936316507732334 0.91797198783585 0.922283332609544 0.780247463256655 0.932444627592142 0.876817872247612 0.876615112950234 0.970236697478616 0.884015835496537 0.895057189695482 0.890885704517821 0.84370638308293 0.832814179043044 0.876517147106514 0.857500628856035 0.737994295026359 0.888305358666847 0.837093151613376 0.872054953685363 0.8806153610097 0.912883935896611 0.879012617883188 0.865302390733904 0.874067842114433 0.862437190889879 0.88290328877235 0.911236987593024 0.876366203098142 0.852718536896534 0.883178977171987 0.869095625739741 0.899342060648362 0.877944294197175 0.847998419980356 0.880973578766314 0.863027144738925 0.870475915713969 0.907706866886315 0.863456133982596 0.890194529651361 0.913154151483696
"brief_16" 0.791991365739185 0.763848207751254 0 0.764622872488044 0.768759122022125 0.803309915649721 0.729601925666455 0.759503797166925 0.766229041644945 0.815579924495821 0.736046990964509 0.863106297146281 0.906839356986614 0.912527628042705 0.895491778700267 0.902734617172308 0.8946469217379 0.894201783201195 0.829843176900567 0.907847553850412 0.900723264672404 0.839715727055108 0.932037322610172 0.870983367719425 0.854123992067134 0.843878146123459 0.817132265071682 0.852172023028197 0.854672377029685 0.815828945470522 0.763088132474063 0.897221566955552 0.821567046628268 0.827005447957269 0.843374952457822 0.874137489776183 0.87955556329335 0.820735795496262 0.834974616507307 0.80552984820391 0.836603508296481 0.886558115713993 0.871315056831207 0.81738182814143 0.847325860973712 0.836201856860564 0.857696012449041 0.875355613536387 0.817501125519766 0.851388902611431 0.816910446643209 0.842807263834047 0.887091781484321 0.849978745327362 0.909673680279766 0.879634429721593
"brief_22" 0.690636095032041 0.715604543165527 0.764622872488044 0 0.709987961455849 0.655355593033523 0.678958736400815 0.646545533405598 0.68927342641791 0.707812701569762 0.694013783637986 0.794024898462855 0.883507996261691 0.850447446303308 0.870328060114632 0.908904206035346 0.887278354377995 0.901407059977956 0.795340578544236 0.895150879943114 0.855455047210866 0.839257562330924 0.937458994745065 0.861442264267064 0.840730176642492 0.834691269381514 0.811314314246756 0.810369381513097 0.843815000662137 0.825940492654397 0.756295159942365 0.86076716643504 0.795681866314041 0.836286760420118 0.858390910458261 0.86453933325797 0.832502078609441 0.811570631502883 0.832348357556823 0.823804786711491 0.850069284359796 0.856341335536361 0.805400799371717 0.812452935039717 0.850653615265809 0.829210420763339 0.859435797300159 0.8486597464904 0.823048478365609 0.810084511067757 0.819190305157898 0.852761185848884 0.883876753032191 0.841981892233996 0.856834860441496 0.870469268829406
"brief_27" 0.680373773827439 0.689137290656595 0.768759122022125 0.709987961455849 0 0.707203429070283 0.648892574886053 0.669963248321361 0.710220316912662 0.716683834211167 0.709355713182752 0.858704627111749 0.87837141290588 0.903655387590996 0.891799232520219 0.865966468171987 0.917051320637817 0.892031679093987 0.814218003548682 0.897963542510088 0.887321458068128 0.864470407183965 0.91763239600443 0.863707906080382 0.869894796058148 0.884768600014306 0.798298202509871 0.856446739727955 0.858296324107765 0.857183004047653 0.757199586975225 0.889305512200784 0.838607536553256 0.852673476200009 0.873772430737203 0.90893552236991 0.886013811357192 0.82935960732427 0.858847453147132 0.832650947677594 0.856266442758725 0.919220200072125 0.846953818480754 0.82330896189243 0.869280100508913 0.867152853859902 0.888044019530247 0.88028173760971 0.823461435118867 0.876190711550313 0.848382184401459 0.873047229668024 0.895353909667004 0.867716983955 0.914617962248096 0.896482128537478
"brief_31" 0.752243147360334 0.692895540640593 0.803309915649721 0.655355593033523 0.707203429070283 0 0.64910764407763 0.638477977991183 0.716123695436355 0.688883885921845 0.729823901293346 0.857143831513462 0.895267847583651 0.918744996285291 0.870282823085793 0.915858095717402 0.91501438063399 0.921775146252379 0.826817222572155 0.911449228313973 0.885688739628887 0.853725319647762 0.949472220606332 0.873137718640901 0.867295060272599 0.846547534021525 0.798073631461326 0.808456100836716 0.840250539739867 0.831784873240086 0.723457523275205 0.892200690993983 0.824126471384806 0.852268290145308 0.886235243236752 0.907288868086435 0.857427239873141 0.809812100183817 0.829256199631674 0.839793857828868 0.866442837869368 0.882101743105834 0.845354094050166 0.789576582603825 0.881174939590125 0.849809627722175 0.883999608181161 0.895168160945971 0.857395171345178 0.844087739804788 0.853980157994483 0.883046852523167 0.928442506042941 0.848912254798293 0.901489987754026 0.877626643580305
"brief_37" 0.706076479817944 0.667281443916991 0.729601925666455 0.678958736400815 0.648892574886053 0.64910764407763 0 0.634430794241212 0.640253000226142 0.723740638946283 0.667841333438649 0.787920468975866 0.85468728880544 0.872577481179038 0.807100359952584 0.862220832309585 0.854797419883557 0.845166782091213 0.779961894122282 0.864022361008873 0.830662645938245 0.819458095955825 0.896129142394884 0.837931319054902 0.837506447001548 0.828081675344787 0.748641666611286 0.803628575919342 0.806856265138906 0.781418143216857 0.687838789919954 0.838562736307591 0.768378343745318 0.784992483882627 0.839227619742352 0.85383998050814 0.835932195401059 0.807340810449028 0.823437851324843 0.797327184428938 0.818538120389693 0.859004322373287 0.816723993690965 0.788552235631308 0.804469942902801 0.815294972953035 0.833353979688875 0.858888566887972 0.765144671027368 0.813145513973075 0.801248111711211 0.809965684528663 0.85167459786007 0.803596950309089 0.847270832514837 0.831689057775802
"brief_42" 0.733798626613005 0.647381348499565 0.759503797166925 0.646545533405598 0.669963248321361 0.638477977991183 0.634430794241212 0 0.657583169536582 0.682633716658878 0.670299864807275 0.783073320317611 0.835892300753977 0.876091058994388 0.858807028786827 0.864031569647028 0.864086289180213 0.846162458387348 0.784424881946284 0.848614667012725 0.825516383081768 0.832289142876401 0.916109465035567 0.870031370960205 0.822953257410778 0.803083678307085 0.745895827791496 0.773835504327352 0.81031759604128 0.7981008167423 0.695570076840341 0.832494222171443 0.772612824425593 0.80095190553411 0.815667759131149 0.862014628045032 0.827652117453118 0.820187957752653 0.808376482278557 0.802041317672532 0.813862945037313 0.858560564617065 0.791694926313042 0.774028320716221 0.833630022011119 0.795633872438081 0.826653965835298 0.844569672568057 0.784303880574222 0.813574725609592 0.81221678976585 0.818912997622754 0.87515481840948 0.78686517552206 0.839656066648334 0.834850923883326
"brief_46" 0.728506966756986 0.710840225905297 0.766229041644945 0.68927342641791 0.710220316912662 0.716123695436355 0.640253000226142 0.657583169536582 0 0.6811719750837 0.713636538721316 0.794778724397809 0.865999960332684 0.879581417862361 0.8779198879132 0.897997725826585 0.891427830670008 0.868684971182823 0.792726873178363 0.857629985409438 0.858105759232048 0.811719521593246 0.920464269031651 0.857102887139727 0.853498217186511 0.828281276495647 0.775016362100054 0.805766124829904 0.811452163436254 0.792943229066247 0.708038061764593 0.837404243223288 0.77362247808716 0.818040990847677 0.816354621803799 0.85377457657936 0.842080378759636 0.804571551735553 0.818709006737502 0.796946419897959 0.844654662339729 0.854066480357575 0.810836082576223 0.78038847863399 0.832851385724411 0.819056837474488 0.841720712190497 0.844432594010124 0.791084624745508 0.804801257528064 0.80055075532359 0.814032664425164 0.853982180790514 0.82807619613557 0.846759534689561 0.845153424844703
"brief_48" 0.770316455326051 0.725117805332122 0.815579924495821 0.707812701569762 0.716683834211167 0.688883885921845 0.723740638946283 0.682633716658878 0.6811719750837 0 0.736489297121272 0.837846590773172 0.892716005119923 0.911950141896357 0.935258415481323 0.908664908662648 0.914365177453788 0.889765500235673 0.81660369317401 0.930219773825861 0.875223350257725 0.871328675546623 0.945270470527863 0.893660154644821 0.897854706821235 0.875456474615123 0.805768270964492 0.79987182181054 0.847823727956087 0.842019049551472 0.762771875612262 0.871779709104151 0.832487994689228 0.854723068605439 0.853806192942604 0.890188710721631 0.881121229559675 0.832774591011111 0.867753831231128 0.853857090266612 0.87051597260398 0.919474718022565 0.883167415414946 0.835594336094656 0.859657649876723 0.874782026836576 0.871228690995927 0.894561234477726 0.840755979230212 0.88551967446079 0.862568415050183 0.869876758367372 0.872520896856945 0.874111025227844 0.883188617651368 0.905049795151627
"brief_50" 0.738750511648482 0.7123161284827 0.736046990964509 0.694013783637986 0.709355713182752 0.729823901293346 0.667841333438649 0.670299864807275 0.713636538721316 0.736489297121272 0 0.817754840933705 0.914720060862915 0.909587331386667 0.918319153886066 0.879223263010135 0.904263134291645 0.89489729626487 0.811934229771573 0.886069229876163 0.853709662525846 0.844940503093934 0.93611933219525 0.88316973821849 0.857902665281821 0.859470332414165 0.782549777385817 0.829885930586128 0.855955613348567 0.831232402099491 0.724895130994364 0.870067892915586 0.810048716365908 0.848832549488281 0.818508753182191 0.875653228112416 0.86633790052133 0.831909951318226 0.853194330611674 0.842483203016563 0.83398572615862 0.894517040983362 0.866118072180201 0.838515957815907 0.854540595630561 0.843029840336701 0.877368178829169 0.875894776052276 0.818130847390022 0.834744640966093 0.836806100059247 0.868875565133365 0.900877672278202 0.825947921621432 0.891464392124028 0.884263674331564
"mutter_1" 0.862008548557135 0.844752704449168 0.863106297146281 0.794024898462855 0.858704627111749 0.857143831513462 0.787920468975866 0.783073320317611 0.794778724397809 0.837846590773172 0.817754840933705 0 0.794901228098743 0.816821244772903 0.822234825670278 0.847473287239405 0.852858119140384 0.881349612517045 0.823236427270626 0.813926593567092 0.837993771815631 0.823610520192258 0.899342631491905 0.85026355232032 0.799544054849875 0.809330844282511 0.79201566380425 0.798925901229032 0.806062494500567 0.79863486154043 0.776669942819997 0.810706805230601 0.770540694048204 0.821139365482199 0.863424358213933 0.845775712558445 0.876045370315458 0.863052412035012 0.856571155607183 0.84085025160994 0.836925874993685 0.872564044570104 0.836560582340433 0.838912990657572 0.833018988258514 0.874076150914809 0.826436426435929 0.864087987276572 0.812324073954507 0.840802356321044 0.852528414983835 0.837217152072996 0.8671665865504 0.852356884578885 0.855952691884757 0.858901889198313
"mutter_10" 0.9286496948231 0.902891381139581 0.906839356986614 0.883507996261691 0.87837141290588 0.895267847583651 0.85468728880544 0.835892300753977 0.865999960332684 0.892716005119923 0.914720060862915 0.794901228098743 0 0.709126845891317 0.711132348219 0.701709200463755 0.791647078742149 0.885984553246363 0.840317692735506 0.793830429327298 0.801763381201972 0.756502805740646 0.830437716364937 0.813783476330823 0.735107006328461 0.76629815833858 0.781941789583869 0.738482324353735 0.782710119917325 0.742467477394479 0.793058373251356 0.837806680029055 0.742644999090588 0.787125875405684 0.831034129888541 0.743130846306283 0.812758174915109 0.808249758302814 0.800399834653067 0.77746724899958 0.768059680155603 0.762315211162582 0.781516850331139 0.750990063528774 0.782625500927087 0.795235436895642 0.777453832344954 0.78623326159457 0.788366398101717 0.7704980411735 0.798464369431187 0.785170890098669 0.781015059398675 0.80015841976885 0.757640207763504 0.782513799395892
"mutter_14" 0.93311764251665 0.927635950402444 0.912527628042705 0.850447446303308 0.903655387590996 0.918744996285291 0.872577481179038 0.876091058994388 0.879581417862361 0.911950141896357 0.909587331386667 0.816821244772903 0.709126845891317 0 0.727591284909493 0.736281649696393 0.772483511604009 0.886058185869188 0.825253450809958 0.835158047928379 0.7912781197507 0.752438083745112 0.820739129079675 0.8146732309456 0.763848563399418 0.797588949479261 0.776648758957008 0.785312377477749 0.780289173777275 0.747048157491365 0.808720282270968 0.844752582532723 0.726913083250928 0.782307750523473 0.856028032583578 0.752355435293245 0.82901237168903 0.85702751769692 0.767745016952002 0.802507253829222 0.755238941262133 0.777522974080609 0.786506817389515 0.756869577299919 0.800638212669419 0.778824369675993 0.772088414659768 0.769156278754007 0.794409431921406 0.796894484613512 0.762795776538349 0.764129468626217 0.786369581315696 0.789032430948619 0.758656795679951 0.763695442059408
