"cb_jauche_1975" "cb_quints_1985" "cb_tessin_1960" "cw_kindheitsmuster_1976" "cw_medea_1996" "cw_nachdenken_1968" "gg_blechtrommel_1959" "gg_raettin_1986" "gg_schnecke_1972" "hb_clown_1963" "hb_frauen_1975" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"cb_jauche_1975" 0 0.278081326192842 0.418059219863493 0.281969756610438 0.288399800012848 0.2465135524668 0.380905560849139 0.367803486414511 0.233908735712542 0.329109373511096 0.348331449988291 0.359814812913416 0.74455978856443 0.724703966531647 0.781276270839004 0.898699116473945 0.662302749353936 0.674802002080571 0.582825763499975 1.22990282734788 0.860072474894565 0.782577535192618 0.795635606170475
"cb_quints_1985" 0.278081326192842 0 0.348721541294231 0.23986523669566 0.217294816608839 0.24526311118835 0.360285416793574 0.304997529753058 0.171102779051089 0.285794302054158 0.285098128749671 0.293570625715972 0.712574199983949 0.673587355477078 0.747249650222125 0.821294370342257 0.582309994589246 0.672171526445524 0.497900802928984 1.16395971058413 0.823159890641063 0.739601783605846 0.769261788916246
"cb_tessin_1960" 0.418059219863493 0.348721541294231 0 0.29968890205533 0.244575318387678 0.274606283282404 0.404225002798198 0.375549657208255 0.235179081801532 0.290244080693138 0.32508326754067 0.382242527455078 0.718544161580402 0.781126153311245 0.819686592125534 0.854033224504265 0.689288575879085 0.719551356841016 0.581060120020409 1.1872494503249 0.884120669955361 0.799237083379926 0.852587303502389
"cw_kindheitsmuster_1976" 0.281969756610438 0.23986523669566 0.29968890205533 0 0.138600184613987 0.191022725131954 0.293794992270837 0.259946288272204 0.119575712865481 0.215131543946595 0.236379004538167 0.279935806545101 0.619244961056228 0.668122172352144 0.678374784421415 0.757184577045268 0.548117693251571 0.60259082239513 0.472858089091114 1.09584486892956 0.741577022757405 0.690901348743867 0.688693720954698
"cw_medea_1996" 0.288399800012848 0.217294816608839 0.244575318387678 0.138600184613987 0 0.169998487171068 0.268338446934814 0.225011929277755 0.0846413538710321 0.1886723315713 0.190416719701825 0.243514405410509 0.616974104839296 0.631889191176594 0.681349598334929 0.784411490664037 0.547998881648139 0.589736112058924 0.41175990077577 1.09099201007293 0.752825719149615 0.668128067925609 0.696317754956181
"cw_nachdenken_1968" 0.2465135524668 0.24526311118835 0.274606283282404 0.191022725131954 0.169998487171068 0 0.297089850807864 0.255877998277485 0.115507422870762 0.218306703179848 0.234572953614523 0.262444825814019 0.630907143737559 0.617532727276054 0.692542013787934 0.806371917454619 0.575454268344332 0.56033995620719 0.469972699368142 1.09863597490398 0.775168348897141 0.69576768980643 0.727716502745162
"gg_blechtrommel_1959" 0.380905560849139 0.360285416793574 0.404225002798198 0.293794992270837 0.268338446934814 0.297089850807864 0 0.336494583021567 0.217043211444138 0.333653587257599 0.301805973995091 0.362862382308143 0.756626380466155 0.771174984981084 0.782037093312247 0.903517228678829 0.645933869028771 0.702010966278012 0.574998406317217 1.21095806809275 0.847404048995804 0.787925711539845 0.835379478686765
"gg_raettin_1986" 0.367803486414511 0.304997529753058 0.375549657208255 0.259946288272204 0.225011929277755 0.255877998277485 0.336494583021567 0 0.170520864977449 0.275349059019696 0.28958639572121 0.33301720080858 0.71114328094298 0.72652299104686 0.734809736405043 0.883602273591749 0.628257530692756 0.668383028787824 0.537296417544794 1.17687152117934 0.845581773260614 0.749078372412719 0.782643840799943
"gg_schnecke_1972" 0.233908735712542 0.171102779051089 0.235179081801532 0.119575712865481 0.0846413538710321 0.115507422870762 0.217043211444138 0.170520864977449 0 0.144841812573795 0.149215820314487 0.183932489816308 0.574135425308184 0.586152415640137 0.61297549119745 0.758386766642423 0.505138336967422 0.530807911299897 0.396925842138072 1.02707434466901 0.708777999709905 0.631056911209393 0.663122940641722
"hb_clown_1963" 0.329109373511096 0.285794302054158 0.290244080693138 0.215131543946595 0.1886723315713 0.218306703179848 0.333653587257599 0.275349059019696 0.144841812573795 0 0.251815312623125 0.296750233432422 0.688826948311254 0.689780072530873 0.728158028178204 0.841711067589195 0.603938453598897 0.63181141126546 0.49345087834427 1.13257455301533 0.804488795911486 0.740508806339527 0.770590609233345
"hb_frauen_1975" 0.348331449988291 0.285098128749671 0.32508326754067 0.236379004538167 0.190416719701825 0.234572953614523 0.301805973995091 0.28958639572121 0.149215820314487 0.251815312623125 0 0.291443493196701 0.6412588308767 0.692663561036762 0.714069713358318 0.855231317188738 0.61633120843033 0.651524571745922 0.503677164552607 1.14629739715426 0.801338431171304 0.731205697785236 0.765621554868427
"hb_gruppenbild_1971" 0.359814812913416 0.293570625715972 0.382242527455078 0.279935806545101 0.243514405410509 0.262444825814019 0.362862382308143 0.33301720080858 0.183932489816308 0.296750233432422 0.291443493196701 0 0.729913443134095 0.729073753333914 0.763899634744987 0.86768419229719 0.628170867066178 0.669228585127894 0.555776180282612 1.1790425747119 0.822066872565075 0.75107987727849 0.779509961913998
"wk_aussicht_1981" 0.74455978856443 0.712574199983949 0.718544161580402 0.619244961056228 0.616974104839296 0.630907143737559 0.756626380466155 0.71114328094298 0.574135425308184 0.688826948311254 0.6412588308767 0.729913443134095 0 0.964984587262647 0.918355083830795 0.96458979393765 0.859955044525147 0.840760306797584 0.890205146170831 1.27151752408079 1.03309808605548 0.853567168354884 0.787687919249026
"wk_gold_1972" 0.724703966531647 0.673587355477078 0.781126153311245 0.668122172352144 0.631889191176594 0.617532727276054 0.771174984981084 0.72652299104686 0.586152415640137 0.689780072530873 0.692663561036762 0.729073753333914 0.964984587262647 0 1.02007794272169 1.14159602380211 0.928944247554442 0.798166994370088 0.861452367943287 1.00029663835001 1.06848385906183 0.945445337666909 0.973476179893342
"wk_gruesse_2003" 0.781276270839004 0.747249650222125 0.819686592125534 0.678374784421415 0.681349598334929 0.692542013787934 0.782037093312247 0.734809736405043 0.61297549119745 0.728158028178204 0.714069713358318 0.763899634744987 0.918355083830795 1.02007794272169 0 0.909488701760121 0.727713640014571 0.898902861723385 0.813353617744272 1.4760725575049 0.88956646695653 0.90725253819769 0.977196581097722
"wk_heilewelt_1998" 0.898699116473945 0.821294370342257 0.854033224504265 0.757184577045268 0.784411490664037 0.806371917454619 0.903517228678829 0.883602273591749 0.758386766642423 0.841711067589195 0.855231317188738 0.86768419229719 0.96458979393765 1.14159602380211 0.909488701760121 0 0.887201806832554 0.939682396818153 0.932833967392403 1.61196691396454 0.995712822211252 0.865578827240677 1.13975698335866
"wk_hundstage_1988" 0.662302749353936 0.582309994589246 0.689288575879085 0.548117693251571 0.547998881648139 0.575454268344332 0.645933869028771 0.628257530692756 0.505138336967422 0.603938453598897 0.61633120843033 0.628170867066178 0.859955044525147 0.928944247554442 0.727713640014571 0.887201806832554 0 0.798222144154843 0.669002506898189 1.38266451793819 0.87777746251872 0.88154632592011 0.956509219453245
"wk_kapitel_1975" 0.674802002080571 0.672171526445524 0.719551356841016 0.60259082239513 0.589736112058924 0.56033995620719 0.702010966278012 0.668383028787824 0.530807911299897 0.63181141126546 0.651524571745922 0.669228585127894 0.840760306797584 0.798166994370088 0.898902861723385 0.939682396818153 0.798222144154843 0 0.8245719421359 1.21689570867554 0.956975313496244 0.750626070047763 0.940566976303238
