"cb_jauche_1975" "cb_quints_1985" "cb_tessin_1960" "cw_kindheitsmuster_1976" "cw_medea_1996" "cw_nachdenken_1968" "gg_blechtrommel_1959" "gg_raettin_1986" "gg_schnecke_1972" "hb_clown_1963" "hb_frauen_1975" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"cb_jauche_1975" 0 0.279727379187308 0.373762055838859 0.307223536093194 0.2865790395483 0.264904739810361 0.389442391124736 0.35237976195871 0.231731328297248 0.353094032318442 0.334530042041323 0.329218066388299 0.729363687874495 0.697776135012238 0.772312314860981 0.870148573826553 0.612567178787802 0.647522586707817 0.529839337359313 1.20437779169944 0.887105971234863 0.74946919391567 0.723264814342896
"cb_quints_1985" 0.279727379187308 0 0.304178788378046 0.250640733134539 0.207320770077046 0.216568694493562 0.334187357624571 0.270702768731911 0.157580152206027 0.28846895479277 0.253211807313135 0.266219585754017 0.693414253335538 0.655442240537658 0.707999468465784 0.822648345221743 0.523713450626153 0.616440994474533 0.441555733134422 1.1371038659233 0.843512539685128 0.682417923773042 0.688881636541523
"cb_tessin_1960" 0.373762055838859 0.304178788378046 0 0.294407168747729 0.23211111223998 0.251445923058575 0.376293801400557 0.329647620754336 0.205014064197642 0.292624344322662 0.279702895902475 0.328789250969424 0.711035930775649 0.722708905330362 0.761234438059053 0.848906070268081 0.589087931907923 0.649856302288146 0.506910931769051 1.15813910995297 0.875085717098862 0.732222208030413 0.748161217355106
"cw_kindheitsmuster_1976" 0.307223536093194 0.250640733134539 0.294407168747729 0 0.171311370680602 0.208961148917337 0.305828965184486 0.262922811402737 0.138289254846042 0.256379044791056 0.247746189149906 0.274814447785238 0.630755711898472 0.654402859961685 0.68711401099263 0.762021776876827 0.519216161794871 0.573074523472274 0.444740791960072 1.03243388901514 0.764743824611938 0.628243189376402 0.644795721434217
"cw_medea_1996" 0.2865790395483 0.207320770077046 0.23211111223998 0.171311370680602 0 0.155643986808906 0.261008143590269 0.208245542085708 0.0836119855290138 0.200955729395333 0.186282503930174 0.219222075612737 0.624063186923898 0.609020695940381 0.64744436884179 0.781046036239427 0.476689084018499 0.539722417100981 0.373962704599415 1.07008862383841 0.785496044734805 0.622776260116359 0.618663651758343
"cw_nachdenken_1968" 0.264904739810361 0.216568694493562 0.251445923058575 0.208961148917337 0.155643986808906 0 0.286794985608703 0.23497745769556 0.110343901138865 0.241575942712829 0.211597284648603 0.235721814689254 0.636546864903164 0.600389665023637 0.671823529146897 0.802338447094398 0.510596878910759 0.529369886648393 0.417523376881662 1.08806056671099 0.80277874670633 0.647522669806882 0.645723369700041
"gg_blechtrommel_1959" 0.389442391124736 0.334187357624571 0.376293801400557 0.305828965184486 0.261008143590269 0.286794985608703 0 0.318266050366012 0.211026781251182 0.345325075882777 0.297428011662217 0.335116778683033 0.755939778371453 0.740671760112631 0.753583453882901 0.895409364271854 0.586771256891805 0.657446122797243 0.517761609389584 1.18640226271649 0.886296368191724 0.742434616479222 0.742019033894129
"gg_raettin_1986" 0.35237976195871 0.270702768731911 0.329647620754336 0.262922811402737 0.208245542085708 0.23497745769556 0.318266050366012 0 0.153397830834656 0.285878434705949 0.264246912259181 0.291237634328628 0.698950364535551 0.684193795869931 0.705093609163259 0.863393582135344 0.545959348026387 0.610285390897586 0.468152861082046 1.13907367208935 0.859513608812497 0.683717807420788 0.693292524990051
"gg_schnecke_1972" 0.231731328297248 0.157580152206027 0.205014064197642 0.138289254846042 0.0836119855290138 0.110343901138865 0.211026781251182 0.153397830834656 0 0.167314619048222 0.139613355702486 0.161241532796211 0.566175924065604 0.559560239313236 0.599392842172376 0.7430591955755 0.43827337631024 0.487372116137074 0.343519304525352 1.01497048019782 0.737075007244119 0.578648491993978 0.58148953781705
"hb_clown_1963" 0.353094032318442 0.28846895479277 0.292624344322662 0.256379044791056 0.200955729395333 0.241575942712829 0.345325075882777 0.285878434705949 0.167314619048222 0 0.263868592552314 0.298638782559114 0.71139728291349 0.691302051091291 0.733307996702401 0.859961103597006 0.555606449331368 0.604741981655845 0.463260679218885 1.1375847196356 0.850270796260376 0.713974450380893 0.711111563562625
"hb_frauen_1975" 0.334530042041323 0.253211807313135 0.279702895902475 0.247746189149906 0.186282503930174 0.211597284648603 0.297428011662217 0.264246912259181 0.139613355702486 0.263868592552314 0 0.260879242275618 0.646895949365837 0.655001470245943 0.682765353871492 0.84120694642707 0.540151683401187 0.599237277378377 0.446790411593431 1.11603906160549 0.82418231052341 0.668276795378049 0.678566850775367
"hb_gruppenbild_1971" 0.329218066388299 0.266219585754017 0.328789250969424 0.274814447785238 0.219222075612737 0.235721814689254 0.335116778683033 0.291237634328628 0.161241532796211 0.298638782559114 0.260879242275618 0 0.710091627944648 0.685353890107298 0.723062707189877 0.832706107663551 0.545217800377145 0.610396127629117 0.479115417135268 1.13439122257221 0.830054592764861 0.686249943605192 0.680542532463757
"wk_aussicht_1981" 0.729363687874495 0.693414253335538 0.711035930775649 0.630755711898472 0.624063186923898 0.636546864903164 0.755939778371453 0.698950364535551 0.566175924065604 0.71139728291349 0.646895949365837 0.710091627944648 0 0.956585113046892 0.951516759941146 0.980974628590706 0.839678895582474 0.849616003358487 0.847846757812383 1.27321935714704 1.11867038065787 0.851248721676466 0.741270332675727
"wk_gold_1972" 0.697776135012238 0.655442240537658 0.722708905330362 0.654402859961685 0.609020695940381 0.600389665023637 0.740671760112631 0.684193795869931 0.559560239313236 0.691302051091291 0.655001470245943 0.685353890107298 0.956585113046892 0 1.0231345812675 1.13665792742435 0.866248405019318 0.780618128776738 0.804535217465675 1.0482007963447 1.1346065303806 0.866236145612868 0.912606571760954
"wk_gruesse_2003" 0.772312314860981 0.707999468465784 0.761234438059053 0.68711401099263 0.64744436884179 0.671823529146897 0.753583453882901 0.705093609163259 0.599392842172376 0.733307996702401 0.682765353871492 0.723062707189877 0.951516759941146 1.0231345812675 0 0.900822058057167 0.720391445379337 0.869934169083565 0.771013850623859 1.43170578927763 0.964319216627505 0.952263039531415 0.978594119496188
