"cb_jauche_1975" "cb_quints_1985" "cb_tessin_1960" "cw_kindheitsmuster_1976" "cw_medea_1996" "cw_nachdenken_1968" "gg_blechtrommel_1959" "gg_raettin_1986" "gg_schnecke_1972" "hb_clown_1963" "hb_frauen_1975" "hb_gruppenbild_1971" "wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"cb_jauche_1975" 0 0.268219930872738 0.43584510885777 0.275153234128292 0.276052111055059 0.229061509269942 0.376983507872514 0.366283696062295 0.224765507861729 0.339135061118509 0.35553432417687 0.354955791738978 0.733441472192471 0.687946434491899 0.762286414302569 0.925915072221753 0.633364416241307 0.638258727948035 0.588306080319372 1.17623552696425 0.857142377279255 0.816962206448798 0.814674734362061
"cb_quints_1985" 0.268219930872738 0 0.365774608150223 0.242413578027091 0.215618626400172 0.248461787044264 0.357908215821633 0.315334813398899 0.173816625198333 0.299323827143408 0.304097024853856 0.300077502748735 0.717715867335901 0.650356803950657 0.734272594674203 0.843491643681738 0.562773478602784 0.656081823600532 0.501392544814181 1.12170131846966 0.825100128994052 0.788739695882441 0.786109894200762
"cb_tessin_1960" 0.43584510885777 0.365774608150223 0 0.321478001115067 0.257490862538625 0.292691360685821 0.418819405360984 0.40666033602462 0.257741205304336 0.315103808264881 0.360488846149065 0.412111338841781 0.735233200408771 0.783952807009486 0.837707797685221 0.889586895990261 0.68462717158051 0.720924721015162 0.607126284167019 1.15901268370747 0.905464110887316 0.852824692967334 0.902078275599678
"cw_kindheitsmuster_1976" 0.275153234128292 0.242413578027091 0.321478001115067 0 0.151950466882855 0.198213469360541 0.293659854176378 0.275588375230081 0.126669244509797 0.235756642549501 0.260158720707153 0.296235547219898 0.622794574942093 0.655851575331462 0.667299157282693 0.77967885602914 0.524335195138585 0.588301713923668 0.484512995380203 1.05559648010232 0.743603260650601 0.730058599944216 0.71546597478598
"cw_medea_1996" 0.276052111055059 0.215618626400172 0.257490862538625 0.151950466882855 0 0.173185583020405 0.263566473693227 0.23466320770873 0.0857440769884459 0.199067798587462 0.206630209366495 0.253610902966955 0.619199124880761 0.613442268174567 0.669698758799013 0.809795142922895 0.523199224635539 0.572610430583167 0.413686308634971 1.04905016988132 0.755458727856861 0.703031807481368 0.723178970688551
"cw_nachdenken_1968" 0.229061509269942 0.248461787044264 0.292691360685821 0.198213469360541 0.173185583020405 0 0.297304616387079 0.270818110547359 0.121898979827074 0.23381504726474 0.257973872105658 0.27612506455276 0.636001993317712 0.610846953503002 0.683369486155671 0.828325718915602 0.555456204841553 0.550965461421483 0.481094616722333 1.06891471590201 0.781872557264398 0.735499342184101 0.759923575841249
"gg_blechtrommel_1959" 0.376983507872514 0.357908215821633 0.418819405360984 0.293659854176378 0.263566473693227 0.297304616387079 0 0.363952483543935 0.215932246282331 0.343632422867854 0.312803974911991 0.368880351488871 0.757673486236078 0.751497793161461 0.776831668700709 0.917341296971812 0.613996685138025 0.679796310329602 0.579116361321246 1.1650259968286 0.842420008319983 0.81881516082226 0.851285238001868
"gg_raettin_1986" 0.366283696062295 0.315334813398899 0.40666033602462 0.275588375230081 0.23466320770873 0.270818110547359 0.363952483543935 0 0.1833766045154 0.297611430505249 0.319451496793983 0.355384326827228 0.726305555261734 0.72107969714592 0.742585867573777 0.915194102495863 0.614407909806151 0.661977135964387 0.556641128347762 1.14668269740828 0.860950161674765 0.79503095601483 0.811628691754784
"gg_schnecke_1972" 0.224765507861729 0.173816625198333 0.257741205304336 0.126669244509797 0.0857440769884459 0.121898979827074 0.215932246282331 0.1833766045154 0 0.15996467574019 0.170532366073699 0.196506184009173 0.581229532852223 0.572160566425635 0.602545820934629 0.783595050012604 0.485204643864595 0.516252814294155 0.407721997627478 0.986990308283873 0.716107375932783 0.671653670098427 0.686537761318502
"hb_clown_1963" 0.339135061118509 0.299323827143408 0.315103808264881 0.235756642549501 0.199067798587462 0.23381504726474 0.343632422867854 0.297611430505249 0.15996467574019 0 0.282220104367996 0.319871923797727 0.706736734797298 0.685023349956614 0.728614181711343 0.873253998179053 0.592550238527849 0.626116561339223 0.512467500376129 1.10199315062123 0.819922318676157 0.791172725903004 0.803789129650495
"hb_frauen_1975" 0.35553432417687 0.304097024853856 0.360488846149065 0.260158720707153 0.206630209366495 0.257973872105658 0.312803974911991 0.319451496793983 0.170532366073699 0.282220104367996 0 0.319375902158193 0.657941996359099 0.693887589736064 0.718082074832763 0.89427453635125 0.612282211250776 0.654214711946755 0.529723508958376 1.12324522540986 0.821890726174381 0.786109426185105 0.803679034720451
"hb_gruppenbild_1971" 0.354955791738978 0.300077502748735 0.412111338841781 0.296235547219898 0.253610902966955 0.27612506455276 0.368880351488871 0.355384326827228 0.196506184009173 0.319871923797727 0.319375902158193 0 0.7455591774438 0.721796862294772 0.761328180636635 0.894804017837158 0.612110873910852 0.660745494316687 0.575562865440345 1.14696590969485 0.831877997700655 0.795120398396501 0.805849124134495
