"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.28615725962263 1.30484886296017 0.843284684504485 1.12897027021407 0.998217285102373 0.823825067095229 1.03846512376867 1.29309391152475 1.32382916658681 1.24196356136345
"aus-großer-zeit_1978" 1.28615725962263 0 1.18998935486681 1.16504457477889 1.09739377889082 1.30214676596643 1.37742694133016 1.38521885446733 0.69011613845932 1.10884108670731 1.19006491719626
"ein-kapitel-für-sich_1975" 1.30484886296017 1.18998935486681 0 1.21470990991328 1.01824714964333 1.34178149674762 1.28210536595596 1.40628760514385 1.43089868886842 0.791054614717802 0.624243307147024
"heile-welt_1998" 0.843284684504485 1.16504457477889 1.21470990991328 0 0.89427970074009 0.821722333318471 0.749244409491608 0.867301744635319 1.24068452509872 1.1362612653997 1.1919608874547
"herzlich-willkommen_1984" 1.12897027021407 1.09739377889082 1.01824714964333 0.89427970074009 0 0.924494789314229 1.04698189755467 0.972102188142217 1.21702285247757 0.889167077405549 1.04401390863878
"hundstage_1988" 0.998217285102373 1.30214676596643 1.34178149674762 0.821722333318471 0.924494789314229 0 0.836309278187388 0.76429619565285 1.32044896224889 1.25617019896728 1.33735235589988
"letzte-grüße_2003" 0.823825067095229 1.37742694133016 1.28210536595596 0.749244409491608 1.04698189755467 0.836309278187388 0 0.818571735621522 1.40049624552401 1.16412394668647 1.27510380366028
"mark-und-bein_1991" 1.03846512376867 1.38521885446733 1.40628760514385 0.867301744635319 0.972102188142217 0.76429619565285 0.818571735621522 0 1.42915734459428 1.3586919174585 1.42784163892571
"schöne-aussicht_1981" 1.29309391152475 0.69011613845932 1.43089868886842 1.24068452509872 1.21702285247757 1.32044896224889 1.40049624552401 1.42915734459428 0 1.33298031642054 1.4430461764404
"tadellöser-wolff_1971" 1.32382916658681 1.10884108670731 0.791054614717802 1.1362612653997 0.889167077405549 1.25617019896728 1.16412394668647 1.3586919174585 1.33298031642054 0 0.949533664270984
"uns-gehts-ja-noch-gold_1972" 1.24196356136345 1.19006491719626 0.624243307147024 1.1919608874547 1.04401390863878 1.33735235589988 1.27510380366028 1.42784163892571 1.4430461764404 0.949533664270984 0
