"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.35837349239101 1.30650054793228 0.877997565250783 1.14044320261641 1.05396946587468 0.888960894080354 1.10135350967799 1.34030356174326 1.31542036744837 1.21605817143562
"aus-großer-zeit_1978" 1.35837349239101 0 1.1965356669904 1.15896381114416 1.11734801168203 1.30406632335056 1.33047094007856 1.37821282622192 0.741770648722922 1.11405500470108 1.21502156650657
"ein-kapitel-für-sich_1975" 1.30650054793228 1.1965356669904 0 1.16374838586134 1.04534891533839 1.30124551408571 1.25946147027434 1.34408784211007 1.41126738924684 0.859512651318359 0.650640003436282
"heile-welt_1998" 0.877997565250783 1.15896381114416 1.16374838586134 0 0.871373911234021 0.830806313721046 0.791757384521543 0.886039227918627 1.20425177725603 1.09372752638319 1.14898115553483
"herzlich-willkommen_1984" 1.14044320261641 1.11734801168203 1.04534891533839 0.871373911234021 0 0.900091299983554 0.985772317714297 0.983681725796601 1.17956946528975 0.921929762919876 1.05456067317761
"hundstage_1988" 1.05396946587468 1.30406632335056 1.30124551408571 0.830806313721046 0.900091299983554 0 0.839613069643336 0.852609360999199 1.29587917601432 1.14324130105773 1.26385531331881
"letzte-grüße_2003" 0.888960894080354 1.33047094007856 1.25946147027434 0.791757384521543 0.985772317714297 0.839613069643336 0 0.859481444399287 1.34845437006516 1.13949469273869 1.20413092792986
"mark-und-bein_1991" 1.10135350967799 1.37821282622192 1.34408784211007 0.886039227918627 0.983681725796601 0.852609360999199 0.859481444399287 0 1.3900853659524 1.29503007938704 1.35642897901514
"schöne-aussicht_1981" 1.34030356174326 0.741770648722922 1.41126738924684 1.20425177725603 1.17956946528975 1.29587917601432 1.34845437006516 1.3900853659524 0 1.30696025324224 1.4036557950092
"tadellöser-wolff_1971" 1.31542036744837 1.11405500470108 0.859512651318359 1.09372752638319 0.921929762919876 1.14324130105773 1.13949469273869 1.29503007938704 1.30696025324224 0 0.979590988484063
"uns-gehts-ja-noch-gold_1972" 1.21605817143562 1.21502156650657 0.650640003436282 1.14898115553483 1.05456067317761 1.26385531331881 1.20413092792986 1.35642897901514 1.4036557950092 0.979590988484063 0
