"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.3506272516693 1.28785440142635 0.850461755102613 1.1174219257039 1.0005763803907 0.863801594682298 1.03870471466949 1.31759637762723 1.34962297748938 1.23361251626612
"aus-großer-zeit_1978" 1.3506272516693 0 1.19720621809975 1.19601782799521 1.1304040800649 1.34016126302588 1.35137690145909 1.37652573445912 0.761185573533712 1.1345506212081 1.21887720714202
"ein-kapitel-für-sich_1975" 1.28785440142635 1.19720621809975 0 1.17856848857289 1.04311928363886 1.30454212322478 1.23360688720543 1.32786024389467 1.44693256086944 0.862095879669823 0.640160345699764
"heile-welt_1998" 0.850461755102613 1.19601782799521 1.17856848857289 0 0.882437755276972 0.848909678823182 0.773825267081326 0.856899237993215 1.27033985568923 1.13497717818445 1.16348393386284
"herzlich-willkommen_1984" 1.1174219257039 1.1304040800649 1.04311928363886 0.882437755276972 0 0.90567640376906 0.988039890987856 0.940354689536034 1.22298746278071 0.92907124294035 1.05954786117881
"hundstage_1988" 1.0005763803907 1.34016126302588 1.30454212322478 0.848909678823182 0.90567640376906 0 0.814799170191564 0.828848840380665 1.3621130606889 1.18360784932876 1.27539971447556
"letzte-grüße_2003" 0.863801594682298 1.35137690145909 1.23360688720543 0.773825267081326 0.988039890987856 0.814799170191564 0 0.811499242672902 1.39052058558372 1.13208093783504 1.20078823368726
"mark-und-bein_1991" 1.03870471466949 1.37652573445912 1.32786024389467 0.856899237993215 0.940354689536034 0.828848840380665 0.811499242672902 0 1.39692065722583 1.29417903958006 1.36199954076509
"schöne-aussicht_1981" 1.31759637762723 0.761185573533712 1.44693256086944 1.27033985568923 1.22298746278071 1.3621130606889 1.39052058558372 1.39692065722583 0 1.38013425521505 1.45356807453995
"tadellöser-wolff_1971" 1.34962297748938 1.1345506212081 0.862095879669823 1.13497717818445 0.92907124294035 1.18360784932876 1.13208093783504 1.29417903958006 1.38013425521505 0 0.987641500015222
"uns-gehts-ja-noch-gold_1972" 1.23361251626612 1.21887720714202 0.640160345699764 1.16348393386284 1.05954786117881 1.27539971447556 1.20078823368726 1.36199954076509 1.45356807453995 0.987641500015222 0
