"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.32448834155627 1.27009400218782 0.981554428158967 1.16761695755792 1.06085195752024 0.95638620200808 1.10610293524005 1.34238993069089 1.28820293776404 1.20664804442005
"aus-großer-zeit_1978" 1.32448834155627 0 1.16635629271965 1.15244284060469 1.11394194492674 1.28094189328848 1.28583558855279 1.31315329476786 0.777559205227343 1.12829192552885 1.12421537256903
"ein-kapitel-für-sich_1975" 1.27009400218782 1.16635629271965 0 1.18136012485135 1.06596006240666 1.24446621965398 1.22457626442157 1.26564718455784 1.32976155600833 0.889517914487142 0.72150480143954
"heile-welt_1998" 0.981554428158967 1.15244284060469 1.18136012485135 0 0.93708217656339 0.88796768160824 0.867553693170914 0.958334661423845 1.1882254889132 1.12317618595833 1.14611975092953
"herzlich-willkommen_1984" 1.16761695755792 1.11394194492674 1.06596006240666 0.93708217656339 0 0.931967406088824 0.990718635895541 1.01086567639957 1.14747936445467 0.972730412694218 1.03993792996463
"hundstage_1988" 1.06085195752024 1.28094189328848 1.24446621965398 0.88796768160824 0.931967406088824 0 0.846176382232199 0.91025387000784 1.26451847017473 1.15197590063325 1.20417946899379
"letzte-grüße_2003" 0.95638620200808 1.28583558855279 1.22457626442157 0.867553693170914 0.990718635895541 0.846176382232199 0 0.933679017782542 1.29899491507064 1.14073020345614 1.1708065284248
"mark-und-bein_1991" 1.10610293524005 1.31315329476786 1.26564718455784 0.958334661423845 1.01086567639957 0.91025387000784 0.933679017782542 0 1.33691642731616 1.21633426599145 1.25017286056809
"schöne-aussicht_1981" 1.34238993069089 0.777559205227343 1.32976155600833 1.1882254889132 1.14747936445467 1.26451847017473 1.29899491507064 1.33691642731616 0 1.28165132873626 1.25781157669427
"tadellöser-wolff_1971" 1.28820293776404 1.12829192552885 0.889517914487142 1.12317618595833 0.972730412694218 1.15197590063325 1.14073020345614 1.21633426599145 1.28165132873626 0 0.978130417024767
"uns-gehts-ja-noch-gold_1972" 1.20664804442005 1.12421537256903 0.72150480143954 1.14611975092953 1.03993792996463 1.20417946899379 1.1708065284248 1.25017286056809 1.25781157669427 0.978130417024767 0
