"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.37345489534625 1.29747022549177 0.954914029582032 1.18981219737859 1.08400990817387 0.948145297336719 1.10306881777865 1.36662260968723 1.31293612351741 1.22625444587858
"aus-großer-zeit_1978" 1.37345489534625 0 1.20714453407875 1.1508042252699 1.12802674157563 1.29611839766508 1.31862583469381 1.32663250775124 0.773360881087911 1.16253100461822 1.1804049828993
"ein-kapitel-für-sich_1975" 1.29747022549177 1.20714453407875 0 1.15186500806175 1.05676181439277 1.24811906575474 1.24001511058703 1.27664429016054 1.36562494779892 0.894590774728099 0.680513704928647
"heile-welt_1998" 0.954914029582032 1.1508042252699 1.15186500806175 0 0.915061387881934 0.852755657485816 0.820843038096156 0.899218906193008 1.17747241476618 1.09114287731102 1.13296341473111
"herzlich-willkommen_1984" 1.18981219737859 1.12802674157563 1.05676181439277 0.915061387881934 0 0.917933481900236 1.00931106313064 0.989785407917109 1.17754556245927 0.970571346963204 1.06525123489038
"hundstage_1988" 1.08400990817387 1.29611839766508 1.24811906575474 0.852755657485816 0.917933481900236 0 0.848613500212255 0.893682835289281 1.2733793543626 1.13679548189948 1.22089696719011
"letzte-grüße_2003" 0.948145297336719 1.31862583469381 1.24001511058703 0.820843038096156 1.00931106313064 0.848613500212255 0 0.903160060560118 1.32989141379472 1.13564551219731 1.19366048958313
"mark-und-bein_1991" 1.10306881777865 1.32663250775124 1.27664429016054 0.899218906193008 0.989785407917109 0.893682835289281 0.903160060560118 0 1.3442007932158 1.21571541363375 1.27247992879612
"schöne-aussicht_1981" 1.36662260968723 0.773360881087911 1.36562494779892 1.17747241476618 1.17754556245927 1.2733793543626 1.32989141379472 1.3442007932158 0 1.31532480934834 1.31122771892735
"tadellöser-wolff_1971" 1.31293612351741 1.16253100461822 0.894590774728099 1.09114287731102 0.970571346963204 1.13679548189948 1.13564551219731 1.21571541363375 1.31532480934834 0 0.99737283474034
"uns-gehts-ja-noch-gold_1972" 1.22625444587858 1.1804049828993 0.680513704928647 1.13296341473111 1.06525123489038 1.22089696719011 1.19366048958313 1.27247992879612 1.31122771892735 0.99737283474034 0
