"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.22464825873317 1.32510735717731 0.734517742265579 1.20172965030998 1.00780059188665 0.870851585261052 0.964700582285792 1.14376039613628 1.39901456891894 1.26252635770417
"aus-großer-zeit_1978" 1.22464825873317 0 1.19878458052928 1.12368864561403 1.03779496653616 1.30142393588317 1.4900829720654 1.38612771682728 0.654714077836002 1.08222146872425 1.1640637469538
"ein-kapitel-für-sich_1975" 1.32510735717731 1.19878458052928 0 1.24723061543665 1.08999388019418 1.45553980935781 1.43046664082408 1.53197657138662 1.37726841066869 0.770488689746718 0.638595298980629
"heile-welt_1998" 0.734517742265579 1.12368864561403 1.24723061543665 0 0.932741608284441 0.782219027559809 0.721871861773666 0.785941324359037 1.11735681886398 1.1891081464206 1.16056890194709
"herzlich-willkommen_1984" 1.20172965030998 1.03779496653616 1.08999388019418 0.932741608284441 0 1.0196322539349 1.1979428365557 1.06214216941688 1.16395162604808 0.964834173966112 1.07110775533347
"hundstage_1988" 1.00780059188665 1.30142393588317 1.45553980935781 0.782219027559809 1.0196322539349 0 0.850615696757215 0.682442387151225 1.26834738083774 1.37883405575399 1.46615094557827
"letzte-grüße_2003" 0.870851585261052 1.4900829720654 1.43046664082408 0.721871861773666 1.1979428365557 0.850615696757215 0 0.768289350365091 1.41731972673113 1.30807427251867 1.40056507325836
"mark-und-bein_1991" 0.964700582285792 1.38612771682728 1.53197657138662 0.785941324359037 1.06214216941688 0.682442387151225 0.768289350365091 0 1.36605881189158 1.46197392672605 1.54218513630052
"schöne-aussicht_1981" 1.14376039613628 0.654714077836002 1.37726841066869 1.11735681886398 1.16395162604808 1.26834738083774 1.41731972673113 1.36605881189158 0 1.31523469403504 1.32227798663848
"tadellöser-wolff_1971" 1.39901456891894 1.08222146872425 0.770488689746718 1.1891081464206 0.964834173966112 1.37883405575399 1.30807427251867 1.46197392672605 1.31523469403504 0 0.877118248153004
"uns-gehts-ja-noch-gold_1972" 1.26252635770417 1.1640637469538 0.638595298980629 1.16056890194709 1.07110775533347 1.46615094557827 1.40056507325836 1.54218513630052 1.32227798663848 0.877118248153004 0
