"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.35497623376755 1.30717653079725 0.913644641823921 1.15771761752514 1.05839697902382 0.924676667350833 1.10326240095107 1.33575302273742 1.30145891344795 1.22297211624636
"aus-großer-zeit_1978" 1.35497623376755 0 1.19425986452727 1.16454201280727 1.1169986671272 1.31687442380786 1.33896331932164 1.37350727193189 0.766332223332824 1.12015458000703 1.17018216051203
"ein-kapitel-für-sich_1975" 1.30717653079725 1.19425986452727 0 1.15523249233276 1.05261592327888 1.27186878696663 1.25594403406735 1.31817146239355 1.37476994560535 0.870663391029326 0.664255463381594
"heile-welt_1998" 0.913644641823921 1.16454201280727 1.15523249233276 0 0.890935877320044 0.838832284326039 0.801011969175539 0.892257556110235 1.20237043867051 1.10445499407876 1.13199523186352
"herzlich-willkommen_1984" 1.15771761752514 1.1169986671272 1.05261592327888 0.890935877320044 0 0.91698327153087 0.989510682480676 0.994261428602894 1.17569925838521 0.936930542823456 1.04614789076375
"hundstage_1988" 1.05839697902382 1.31687442380786 1.27186878696663 0.838832284326039 0.91698327153087 0 0.833707093665685 0.87521089912102 1.30244153041907 1.14522726866264 1.23007955398582
"letzte-grüße_2003" 0.924676667350833 1.33896331932164 1.25594403406735 0.801011969175539 0.989510682480676 0.833707093665685 0 0.878835564307617 1.351209901394 1.14500096194438 1.21241831459836
"mark-und-bein_1991" 1.10326240095107 1.37350727193189 1.31817146239355 0.892257556110235 0.994261428602894 0.87521089912102 0.878835564307617 0 1.3915648362028 1.26686498291775 1.32682878132807
"schöne-aussicht_1981" 1.33575302273742 0.766332223332824 1.37476994560535 1.20237043867051 1.17569925838521 1.30244153041907 1.351209901394 1.3915648362028 0 1.32093149173155 1.33441354872349
"tadellöser-wolff_1971" 1.30145891344795 1.12015458000703 0.870663391029326 1.10445499407876 0.936930542823456 1.14522726866264 1.14500096194438 1.26686498291775 1.32093149173155 0 0.988820077550073
"uns-gehts-ja-noch-gold_1972" 1.22297211624636 1.17018216051203 0.664255463381594 1.13199523186352 1.04614789076375 1.23007955398582 1.21241831459836 1.32682878132807 1.33441354872349 0.988820077550073 0
