"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"alles-umsonst_2006" 0 1.3448532820011 1.31434393156977 0.935249886808602 1.17661789536155 1.06658418426976 0.941255543735528 1.09023783432392 1.34868957907544 1.3114231201193 1.23781831454783
"aus-großer-zeit_1978" 1.3448532820011 0 1.19665923095618 1.15265279155889 1.11476031103775 1.29907506708318 1.30223434449413 1.34283895078498 0.772241209309053 1.13317613922276 1.17267813095549
"ein-kapitel-für-sich_1975" 1.31434393156977 1.19665923095618 0 1.16414014458428 1.06000239696661 1.2575352831791 1.24181043207078 1.29708427009992 1.38284113608707 0.884134471858266 0.670976728779652
"heile-welt_1998" 0.935249886808602 1.15265279155889 1.16414014458428 0 0.910954699578884 0.858230080237682 0.811745982362759 0.894641270446925 1.19378429486293 1.10510069488981 1.13942516915983
"herzlich-willkommen_1984" 1.17661789536155 1.11476031103775 1.06000239696661 0.910954699578884 0 0.930291778035712 0.993366267879958 0.988993537006092 1.19393149738575 0.963444709069262 1.06790879961798
"hundstage_1988" 1.06658418426976 1.29907506708318 1.2575352831791 0.858230080237682 0.930291778035712 0 0.836660130588381 0.874855117159192 1.29539815103007 1.13850659066994 1.2229313388566
"letzte-grüße_2003" 0.941255543735528 1.30223434449413 1.24181043207078 0.811745982362759 0.993366267879958 0.836660130588381 0 0.881642905102708 1.33272976921043 1.13463728858382 1.19781561104074
"mark-und-bein_1991" 1.09023783432392 1.34283895078498 1.29708427009992 0.894641270446925 0.988993537006092 0.874855117159192 0.881642905102708 0 1.37581788041464 1.23752923242657 1.29473496109077
"schöne-aussicht_1981" 1.34868957907544 0.772241209309053 1.38284113608707 1.19378429486293 1.19393149738575 1.29539815103007 1.33272976921043 1.37581788041464 0 1.34114075489938 1.34008135687286
"tadellöser-wolff_1971" 1.3114231201193 1.13317613922276 0.884134471858266 1.10510069488981 0.963444709069262 1.13850659066994 1.13463728858382 1.23752923242657 1.34114075489938 0 0.987345746653394
"uns-gehts-ja-noch-gold_1972" 1.23781831454783 1.17267813095549 0.670976728779652 1.13942516915983 1.06790879961798 1.2229313388566 1.19781561104074 1.29473496109077 1.34008135687286 0.987345746653394 0
